ensembl	gene_name	entrez
ENSG00000232268	OR52I1	390037.0
ENSG00000232382	OR5K1	26339.0
ENSG00000232388	SMIM26	388789.0
ENSG00000232423	PRAMEF6	440561.0
ENSG00000232629	HLA-DQB2	3120.0
ENSG00000232810	TNF	7124.0
ENSG00000232838	PET117	100303755.0
ENSG00000232859	LYRM9	201229.0
ENSG00000232948	DEFB130A	245940.0
ENSG00000233024	NPIPA9	105376752.0
ENSG00000233041	PHGR1	644844.0
ENSG00000233050	DEFB130B	100133267.0
ENSG00000233276	GPX1	2876.0
ENSG00000233306	TRGV2	
ENSG00000233412	OR5H15	403274.0
ENSG00000233436	BTBD18	643376.0
ENSG00000233493	TMEM238	388564.0
ENSG00000233608	TWIST2	117581.0
ENSG00000233670	PIRT	644139.0
ENSG00000233701	PRR23C	389152.0
ENSG00000233757	ZNF892	344065.0
ENSG00000233802	TRIM49D2	729384.0
ENSG00000233816	IFNA13	3447.0
ENSG00000233822	H2BC15	8341.0
ENSG00000233927	RPS28	6234.0
ENSG00000233932	CTXN2	399697.0
ENSG00000234068	PAGE2	203569.0
ENSG00000234127	TRIM26	7726.0
ENSG00000234186	C16orf82	162083.0
ENSG00000234224	TMEM229A	730130.0
ENSG00000234278	PRR20E	729250.0
ENSG00000234284	ZNF879	345462.0
ENSG00000234414	RBMY1A1	378949.0
ENSG00000234438	KBTBD13	390594.0
ENSG00000234444	ZNF736	728927.0
ENSG00000234465	PINLYP	390940.0
ENSG00000234469	CLDN34	100288814.0
ENSG00000234511	C5orf58	133874.0
ENSG00000234545	FAM133B	257415.0
ENSG00000234560	OR10G8	219869.0
ENSG00000234602	MCIDAS	345643.0
ENSG00000234616	JRK	8629.0
ENSG00000234719	NPIPB2	729978.0
ENSG00000234745	HLA-B	3106.0
ENSG00000234776	FREY1	143678.0
ENSG00000234828	IQCM	285423.0
ENSG00000234906	APOC2	344.0
ENSG00000234965	SHISA8	440829.0
ENSG00000235034	C19orf81	342918.0
ENSG00000235098	ANKRD65	441869.0
ENSG00000235106	BRD3OS	266655.0
ENSG00000235109	ZSCAN31	64288.0
ENSG00000235118	FAM237A	200726.0
ENSG00000235162	C12orf75	387882.0
ENSG00000235169	SMIM1	388588.0
ENSG00000235173	HGH1	51236.0
ENSG00000235194	PPP1R3E	90673.0
ENSG00000235387	SPAAR	158376.0
ENSG00000235453	SMIM27	100129250.0
ENSG00000235568	NFAM1	150372.0
ENSG00000235608	NKX1-1	54729.0
ENSG00000235631	RNF148	378925.0
ENSG00000235699	CXorf51B	100133053.0
ENSG00000235711	ANKRD34C	390616.0
ENSG00000235718	MFRP	83552.0
ENSG00000235750	KIAA0040	9674.0
ENSG00000235863	B3GALT4	8705.0
ENSG00000235942	LCE6A	448835.0
ENSG00000235961	PNMA6A	128966702.0
ENSG00000236027	PATE3	100169851.0
ENSG00000236032	OR5H14	403273.0
ENSG00000236104	ZBTB22	9278.0
ENSG00000236126	CT47A3	100507170.0
ENSG00000236279	CLEC2L	154790.0
ENSG00000236287	ZBED5	58486.0
ENSG00000236320	SLFN14	342618.0
ENSG00000236362	GAGE12F	124908556.0
ENSG00000236371	CT47A1	728096.0
ENSG00000236383	CCDC200	100874261.0
ENSG00000236446	CT47B1	643311.0
ENSG00000236543		102723971.0
ENSG00000236609	ZNF853	54753.0
ENSG00000236637	IFNA4	3441.0
ENSG00000236699	ARHGEF38	54848.0
ENSG00000236782	ZNF593OS	118568799.0
ENSG00000236980	C3orf84	646498.0
ENSG00000236981	OR10G9	219870.0
ENSG00000237110	TAAR9	134860.0
ENSG00000237136	C4orf51	646603.0
ENSG00000237172	B3GNT9	84752.0
ENSG00000237190	CDKN2AIPNL	91368.0
ENSG00000237235	TRDD2	
ENSG00000237247	MBD3L5	284428.0
ENSG00000237289	CKMT1B	548596.0
ENSG00000237330	RNF223	401934.0
ENSG00000237388	OR4A47	403253.0
ENSG00000237412	PRSS56	646960.0
ENSG00000237441	RGL2	5863.0
ENSG00000237452	MEIOSIN	388553.0
ENSG00000237489	C10orf143	387723.0
ENSG00000237515	SHISA9	729993.0
ENSG00000237521	OR7E24	26648.0
ENSG00000237524	TEX51	101929926.0
ENSG00000237541	HLA-DQA2	3118.0
ENSG00000237649	KIFC1	3833.0
ENSG00000237651	C2orf74	339804.0
ENSG00000237671	GAGE12C	729422.0
ENSG00000237693	IRGM	345611.0
ENSG00000237763	AMY1A	128966570.0
ENSG00000237957	CT47A5	100507170.0
ENSG00000237988	OR2I1P	442197.0
ENSG00000238210	ETDA	101928677.0
ENSG00000238227	TMEM250	90120.0
ENSG00000238243	OR2W3	343171.0
ENSG00000238269	PAGE2B	389860.0
ENSG00000239264	TXNDC5	81567.0
ENSG00000239282	CASTOR1	652968.0
ENSG00000239305	RNF103	7844.0
ENSG00000239306	RBM14	10432.0
ENSG00000239382	ALKBH6	84964.0
ENSG00000239388	ASB14	142686.0
ENSG00000239389	PCDHA13	56136.0
ENSG00000239474	KLHL41	10324.0
ENSG00000239571	IGKV2D-30	
ENSG00000239590	OR1J4	26219.0
ENSG00000239605	STPG4	285051.0
ENSG00000239620	PRR20G	100419008.0
ENSG00000239642	MEIKIN	728637.0
ENSG00000239672	NME1	4830.0
ENSG00000239697	TNFSF12	8742.0
ENSG00000239704	CDRT4	284040.0
ENSG00000239732	TLR9	54106.0
ENSG00000239779	WBP1	23559.0
ENSG00000239789	MRPS17	51373.0
ENSG00000239810	PRAMEF11	440560.0
ENSG00000239839	DEFA3	1668.0
ENSG00000239857	GET4	51608.0
ENSG00000239886	KRTAP9-2	83899.0
ENSG00000239887	C1orf226	400793.0
ENSG00000239900	ADSL	158.0
ENSG00000239961	LILRA4	23547.0
ENSG00000239975	IGKV1D-33	
ENSG00000239998	LILRA2	11027.0
ENSG00000240021	TEX35	84066.0
ENSG00000240038	AMY2B	280.0
ENSG00000240045	STRIT1	100507537.0
ENSG00000240053	LY6G5B	58496.0
ENSG00000240065	PSMB9	5698.0
ENSG00000240184	PCDHGC3	5098.0
ENSG00000240204	SMKR1	100287482.0
ENSG00000240230	COX19	90639.0
ENSG00000240247	DEFA1B	728358.0
ENSG00000240303	ACAD11	84129.0
ENSG00000240344	PPIL3	53938.0
ENSG00000240386	LCE1F	353137.0
ENSG00000240403	KIR3DL2	3812.0
ENSG00000240432	KRTAP13-3	337960.0
ENSG00000240505	TNFRSF13B	23495.0
ENSG00000240542	KRTAP9-1	728318.0
ENSG00000240583	AQP1	358.0
ENSG00000240654	C1QTNF9	338872.0
ENSG00000240682	ISY1	57461.0
ENSG00000240694	PNMA2	10687.0
ENSG00000240720	LRRD1	401387.0
ENSG00000240747	KRBOX1	100506243.0
ENSG00000240764	PCDHGC5	56097.0
ENSG00000240771	ARHGEF25	115557.0
ENSG00000240849	PEDS1	387521.0
ENSG00000240857	RDH14	57665.0
ENSG00000240871	KRTAP4-7	100132476.0
ENSG00000240891	PLCXD2	257068.0
ENSG00000240972	MIF	4282.0
ENSG00000241058	NSUN6	221078.0
ENSG00000241106	HLA-DOB	3112.0
ENSG00000241123	KRTAP10-5	386680.0
ENSG00000241127	YAE1	57002.0
ENSG00000241128	OR14A2	388761.0
ENSG00000241149	ZNF722	100419780.0
ENSG00000241186	TDGF1	6997.0
ENSG00000241224	C3orf85	401081.0
ENSG00000241244	IGKV1D-16	
ENSG00000241258	CRCP	27297.0
ENSG00000241322	FBXW10B	374286.0
ENSG00000241343	RPL36A	6173.0
ENSG00000241360	PDXP	57026.0
ENSG00000241370	RPP21	202658.0
ENSG00000241399	CD302	9936.0
ENSG00000241404	EGFL8	80864.0
ENSG00000241468	ATP5MF	9551.0
ENSG00000241476	SSX2	6757.0
ENSG00000241484	ARHGAP8	23779.0
ENSG00000241489		
ENSG00000241553	ARPC4	10093.0
ENSG00000241566	IGKV2D-24	
ENSG00000241595	KRTAP9-4	85280.0
ENSG00000241598	KRTAP5-4	387267.0
ENSG00000241635	UGT1A1	54658.0
ENSG00000241644	INMT	11185.0
ENSG00000241685	ARPC1A	10552.0
ENSG00000241697	TMEFF1	8577.0
ENSG00000241794	SPRR2A	6700.0
ENSG00000241837	ATP5PO	539.0
ENSG00000241839	PLEKHO2	80301.0
ENSG00000241852	C8orf58	541565.0
ENSG00000241878	PISD	23761.0
ENSG00000241935	HOGA1	112817.0
ENSG00000241945	PWP2	5822.0
ENSG00000241973	PI4KA	5297.0
ENSG00000242028	HYPK	25764.0
ENSG00000242110	AMACR	23600.0
ENSG00000242114	MTFP1	51537.0
ENSG00000242120	MDFIC2	107986096.0
ENSG00000242173	ARHGDIG	398.0
ENSG00000242221	PSG2	5670.0
ENSG00000242247	ARFGAP3	26286.0
ENSG00000242252	BGLAP	632.0
ENSG00000242259	C22orf39	128977.0
ENSG00000242265	PEG10	23089.0
ENSG00000242362	CT47A2	100507170.0
ENSG00000242372	EIF6	3692.0
ENSG00000242419	PCDHGC4	56098.0
ENSG00000242441	GTF2A1L	11036.0
ENSG00000242485	MRPL20	55052.0
ENSG00000242498	ARPIN	348110.0
ENSG00000242515	UGT1A10	54575.0
ENSG00000242534	IGKV2D-28	
ENSG00000242550	SERPINB10	5273.0
ENSG00000242574	HLA-DMB	3109.0
ENSG00000242580	IGKV1D-43	
ENSG00000242612	DECR2	26063.0
ENSG00000242616	GNG10	2790.0
ENSG00000242689	CNTF	1270.0
ENSG00000242715	CCDC169	728591.0
ENSG00000242766	IGKV1D-17	
ENSG00000242802	AP5Z1	9907.0
ENSG00000242852	ZNF709	163051.0
ENSG00000242866	STRC	161497.0
ENSG00000242875	RBMY1B	378948.0
ENSG00000243056	EIF4EBP3	8637.0
ENSG00000243073	PRAMEF4	400735.0
ENSG00000243130	PSG11	5680.0
ENSG00000243137	PSG4	5672.0
ENSG00000243147	MRPL33	9553.0
ENSG00000243156	MICAL3	57553.0
ENSG00000243232	PCDHAC2	56134.0
ENSG00000243244	STON1	11037.0
ENSG00000243279	PRAF2	11230.0
ENSG00000243284	VSIG8	391123.0
ENSG00000243317	STMP1	647087.0
ENSG00000243335	KCTD7	154881.0
ENSG00000243364	EFNA4	1945.0
ENSG00000243414	TICAM2	353376.0
ENSG00000243449	C4orf48	401115.0
ENSG00000243477	NAA80	24142.0
ENSG00000243480	AMY2A	279.0
ENSG00000243489	KRTAP10-11	386678.0
ENSG00000243509	TNFRSF6B	8771.0
ENSG00000243566	UPK3B	105375355.0
ENSG00000243627	SMIM34	107983987.0
ENSG00000243646	IL10RB	3588.0
ENSG00000243649	CFB	629.0
ENSG00000243660	ZNF487	642819.0
ENSG00000243667	DNAAF10	116143.0
ENSG00000243678	NME2	4831.0
ENSG00000243708	PLA2G4B	100137049.0
ENSG00000243709	LEFTY1	10637.0
ENSG00000243710	CFAP57	149465.0
ENSG00000243716	NPIPB5	100132247.0
ENSG00000243725	TTC4	7268.0
ENSG00000243729	OR5V1	81696.0
ENSG00000243789	JMJD7	100137047.0
ENSG00000243896	OR2A7	401427.0
ENSG00000243927	MRPS6	64968.0
ENSG00000243943	ZNF512	84450.0
ENSG00000243955	GSTA1	2938.0
ENSG00000243978	RTL9	57529.0
ENSG00000243989	ACY1	95.0
ENSG00000244005	NFS1	9054.0
ENSG00000244025	KRTAP19-3	337970.0
ENSG00000244038	DDOST	1650.0
ENSG00000244045	TMEM199	147007.0
ENSG00000244057	LCE3C	353144.0
ENSG00000244067	GSTA2	2939.0
ENSG00000244094	SPRR2F	6705.0
ENSG00000244122	UGT1A7	54577.0
ENSG00000244165	P2RY11	5032.0
ENSG00000244187	TMEM141	85014.0
ENSG00000244219	TMEM225B	100289187.0
ENSG00000244242	IFITM10	402778.0
ENSG00000244274	DBNDD2	55861.0
ENSG00000244355	LY6G6D	110599563.0
ENSG00000244395	RBMY1D	378949.0
ENSG00000244405	ETV5	2119.0
ENSG00000244414	CFHR1	3078.0
ENSG00000244462	RBM12	10137.0
ENSG00000244474	UGT1A4	54657.0
ENSG00000244482	LILRA6	79168.0
ENSG00000244486	SCARF2	91179.0
ENSG00000244509	APOBEC3C	27350.0
ENSG00000244537	KRTAP4-2	85291.0
ENSG00000244588	RAD21L1	642636.0
ENSG00000244607	CCDC13	152206.0
ENSG00000244617	ASPRV1	151516.0
ENSG00000244623	OR2AE1	81392.0
ENSG00000244624	KRTAP20-1	337975.0
ENSG00000244682	FCGR2C	
ENSG00000244687	UBE2V1	7335.0
ENSG00000244694	PTCHD4	442213.0
ENSG00000244731	C4A	110384692.0
ENSG00000244734	HBB	3043.0
ENSG00000244752	CRYBB2	1415.0
ENSG00000244754	N4BP2L2	10443.0
ENSG00000245680	ZNF585B	92285.0
ENSG00000245848	CEBPA	1050.0
ENSG00000246705	H2AJ	55766.0
ENSG00000246922	UBAP1L	390595.0
ENSG00000247077	PGAM5	192111.0
ENSG00000247315	ZCCHC3	85364.0
ENSG00000247595	MISFA	100506540.0
ENSG00000247596	TWF2	11344.0
ENSG00000247626	MARS2	92935.0
ENSG00000247746	USP51	158880.0
ENSG00000248098	BCKDHA	593.0
ENSG00000248099	INSL3	3640.0
ENSG00000248109	MARCOL	105378220.0
ENSG00000248144	ADH1C	126.0
ENSG00000248235		
ENSG00000248329	APELA	100506013.0
ENSG00000248333	CDK11B	984.0
ENSG00000248485	PCP4L1	654790.0
ENSG00000248487	ABHD14A	25864.0
ENSG00000248713	C4orf54	285556.0
ENSG00000248746	ACTN3	89.0
ENSG00000248771	SMIM31	100505989.0
ENSG00000248905	FMN1	342184.0
ENSG00000249115	HAUS5	23354.0
ENSG00000249242	TMEM150C	441027.0
ENSG00000249437	NAIP	4671.0
ENSG00000249471	ZNF324B	388569.0
ENSG00000249481	SPATS1	221409.0
ENSG00000249581	CLRN2	645104.0
ENSG00000249693	SPMAP2L	100506564.0
ENSG00000249709	ZNF564	163050.0
ENSG00000249715	FER1L5	90342.0
ENSG00000249853	HS3ST5	222537.0
ENSG00000249915	PDCD6	10016.0
ENSG00000249931	GOLGA8K	653125.0
ENSG00000249948	GBA3	57733.0
ENSG00000249961	TERB1	283847.0
ENSG00000249992	TMEM158	25907.0
ENSG00000250120	PCDHA10	56139.0
ENSG00000250298	GIMD1	100507096.0
ENSG00000250305	TRMT9B	57604.0
ENSG00000250317	SMIM20	389203.0
ENSG00000250361	GYPB	2994.0
ENSG00000250366	TUNAR	100507043.0
ENSG00000250479	CHCHD10	400916.0
ENSG00000250506	CDK3	1018.0
ENSG00000250510	GPR162	27239.0
ENSG00000250565	ATP6V1E2	90423.0
ENSG00000250571	GLI4	2738.0
ENSG00000250673	REELD1	345051.0
ENSG00000250719	P3R3URF	110117498.0
ENSG00000250799	PRODH2	58510.0
ENSG00000250821	EXOC1L	644145.0
ENSG00000251192	ZNF674	641339.0
ENSG00000251247	ZNF345	25850.0
ENSG00000251258	RFPL4B	442247.0
ENSG00000251287	ALG1L2	644974.0
ENSG00000251322	SHANK3	85358.0
ENSG00000251369	ZNF550	162972.0
ENSG00000251493	FOXD1	2297.0
ENSG00000251664	PCDHA12	56137.0
ENSG00000251692	PTX4	390667.0
ENSG00000253117	OC90	729330.0
ENSG00000253148	RGS21	431704.0
ENSG00000253159	PCDHGA12	26025.0
ENSG00000253250	C8orf88	100127983.0
ENSG00000253251	SHLD3	112441434.0
ENSG00000253276	CCDC71L	168455.0
ENSG00000253293	HOXA10	3206.0
ENSG00000253304	TMEM200B	399474.0
ENSG00000253305	PCDHGB6	56100.0
ENSG00000253313	C1orf210	149466.0
ENSG00000253352	TUG1	55000.0
ENSG00000253368	TRNP1	388610.0
ENSG00000253457	SMIM18	100507341.0
ENSG00000253485	PCDHGA5	56110.0
ENSG00000253537	PCDHGA7	56108.0
ENSG00000253598	SLC10A5	347051.0
ENSG00000253649	PRSS51	346702.0
ENSG00000253710	ALG11	440138.0
ENSG00000253719	ATXN7L3B	552889.0
ENSG00000253729	PRKDC	5591.0
ENSG00000253731	PCDHGA6	56109.0
ENSG00000253767	PCDHGA8	9708.0
ENSG00000253831	ETV3L	440695.0
ENSG00000253846	PCDHGA10	56106.0
ENSG00000253873	PCDHGA11	56105.0
ENSG00000253910	PCDHGB2	56103.0
ENSG00000253953	PCDHGB4	8641.0
ENSG00000253958	CLDN23	137075.0
ENSG00000254004	ZNF260	339324.0
ENSG00000254087	LYN	4067.0
ENSG00000254093	PINX1	54984.0
ENSG00000254122	PCDHGB7	56099.0
ENSG00000254126	CD8B2	927.0
ENSG00000254206	NPIPB11	728888.0
ENSG00000254221	PCDHGB1	56104.0
ENSG00000254245	PCDHGA3	56112.0
ENSG00000254402	LRRC24	441381.0
ENSG00000254415	SIGLEC14	100049587.0
ENSG00000254466	OR4D10	390197.0
ENSG00000254469	XNDC1N	100133315.0
ENSG00000254470	AP5B1	91056.0
ENSG00000254505	CHMP4A	29082.0
ENSG00000254521	SIGLEC12	89858.0
ENSG00000254535	PABPC4L	132430.0
ENSG00000254550	OMP	4975.0
ENSG00000254585	MAGEL2	54551.0
ENSG00000254647	INS	3630.0
ENSG00000254656	RTL1	388015.0
ENSG00000254685	FPGT	8790.0
ENSG00000254709	IGLL5	100423062.0
ENSG00000254726	MEX3A	92312.0
ENSG00000254737	OR10G4	390264.0
ENSG00000254772	EEF1G	1937.0
ENSG00000254834	OR5M10	390167.0
ENSG00000254852	NPIPA2	642799.0
ENSG00000254858	MPV17L2	84769.0
ENSG00000254901	BORCS8	729991.0
ENSG00000254986	DPP3	10072.0
ENSG00000254997	KRTAP5-9	3846.0
ENSG00000254999	BRK1	55845.0
ENSG00000255012	OR5M1	390168.0
ENSG00000255072	PIGY	84992.0
ENSG00000255112	CHMP1B	57132.0
ENSG00000255150	EID3	493861.0
ENSG00000255154	HTD2	109703458.0
ENSG00000255181	CCDC166	100130274.0
ENSG00000255221	CARD17P	
ENSG00000255223	OR5M11	219487.0
ENSG00000255274	SMIM35	100526771.0
ENSG00000255292		
ENSG00000255298	OR8G5	219865.0
ENSG00000255302	EID1	23741.0
ENSG00000255307	OR52B2	255725.0
ENSG00000255346	NOX5	79400.0
ENSG00000255359	CCDC179	100500938.0
ENSG00000255374	TAS2R43	259291.0
ENSG00000255408	PCDHA3	56145.0
ENSG00000255501	CARD18	59082.0
ENSG00000255529	POLR2M	81488.0
ENSG00000255561	FDXACB1	91893.0
ENSG00000255582	OR10G2	26534.0
ENSG00000255587	RAB44	401258.0
ENSG00000255690	TRIL	9865.0
ENSG00000255713	OR4D2	124538.0
ENSG00000255804	OR6J1	79549.0
ENSG00000255833	TIFAB	497189.0
ENSG00000255837	TAS2R20	259295.0
ENSG00000255855	KDM4F	100129053.0
ENSG00000255974	CYP2A6	1548.0
ENSG00000256043	CTSO	1519.0
ENSG00000256053	COA8	84334.0
ENSG00000256061	DNAAF4	161582.0
ENSG00000256087	ZNF432	9668.0
ENSG00000256162	SMLR1	100507203.0
ENSG00000256223	ZNF10	7556.0
ENSG00000256235	SMIM3	85027.0
ENSG00000256269	HMBS	3145.0
ENSG00000256294	ZNF225	7768.0
ENSG00000256394	ASIC5	51802.0
ENSG00000256436	TAS2R31	259290.0
ENSG00000256453	DND1	373863.0
ENSG00000256463	SALL3	27164.0
ENSG00000256514		
ENSG00000256525	POLG2	11232.0
ENSG00000256537	SMIM10L1	100129361.0
ENSG00000256553	TRAV1-2	
ENSG00000256574	OR13A1	79290.0
ENSG00000256660	CLEC12B	387837.0
ENSG00000256671	LIMS4	100288695.0
ENSG00000256683	ZNF350	59348.0
ENSG00000256713	PGA5	5222.0
ENSG00000256771	ZNF253	56242.0
ENSG00000256806	C17orf100	388327.0
ENSG00000256812	CAPNS2	84290.0
ENSG00000256870	SLC5A8	160728.0
ENSG00000256977	LIMS3	96626.0
ENSG00000256980	KHDC1L	100129128.0
ENSG00000257008	GPR142	350383.0
ENSG00000257017	HP	3240.0
ENSG00000257057	C11orf97	643037.0
ENSG00000257093	DENND11	57189.0
ENSG00000257103	LSM14A	26065.0
ENSG00000257115	OR11H12	440153.0
ENSG00000257138	TAS2R38	5726.0
ENSG00000257218	GATC	283459.0
ENSG00000257315	ZBED6	100381270.0
ENSG00000257335	MGAM	8972.0
ENSG00000257365	FNTB	100529261.0
ENSG00000257520	SFTA3	253970.0
ENSG00000257594	GALNT4	8693.0
ENSG00000257704	INAFM1	255783.0
ENSG00000257727	CNPY2	10330.0
ENSG00000257743	MGAM2	93432.0
ENSG00000257923	CUX1	1523.0
ENSG00000257949	TEN1	100134934.0
ENSG00000257987	SPMIP11	255411.0
ENSG00000258083	OR9A4	130075.0
ENSG00000258223	PRSS58	136541.0
ENSG00000258227	CLEC5A	23601.0
ENSG00000258289	CHURC1	91612.0
ENSG00000258315	C17orf49	124944.0
ENSG00000258366	RTEL1	51750.0
ENSG00000258405	ZNF578	147660.0
ENSG00000258429	PDF	64146.0
ENSG00000258436	RNASE12	493901.0
ENSG00000258453	OR11H2	79334.0
ENSG00000258484	SPESP1	246777.0
ENSG00000258659	TRIM34	53840.0
ENSG00000258713	C20orf141	128653.0
ENSG00000258724	PINX1	54984.0
ENSG00000258817	OR4C13	283092.0
ENSG00000258818	RNASE4	6038.0
ENSG00000258839	MC1R	4157.0
ENSG00000258873	DUXA	503835.0
ENSG00000258881		
ENSG00000258890	CEP95	90799.0
ENSG00000258947	TUBB3	10381.0
ENSG00000258986	TMEM179	388021.0
ENSG00000259120	SMIM6	100130933.0
ENSG00000259207	ITGB3	3690.0
ENSG00000259224	SLC35G6	643664.0
ENSG00000259330	INAFM2	100505573.0
ENSG00000259384	GH1	2688.0
ENSG00000259417	CTXND1	100996492.0
ENSG00000259431	THTPA	79178.0
ENSG00000259494	MRPL46	26589.0
ENSG00000259803	SLC22A31	146429.0
ENSG00000259823	LYPD8	646627.0
ENSG00000259916	AQP7B	100509620.0
ENSG00000259956	RBM15B	29890.0
ENSG00000260001	TGFBR3L	100507588.0
ENSG00000260027	HOXB7	3217.0
ENSG00000260097	SPDYE6	729597.0
ENSG00000260220	CCDC187	399693.0
ENSG00000260230	FRRS1L	23732.0
ENSG00000260286	ARMH2	101928603.0
ENSG00000260314	MRC1	4360.0
ENSG00000260325	HSPB9	94086.0
ENSG00000260428	SCX	642658.0
ENSG00000260458	KCNJ18	100134444.0
ENSG00000260691	ANKRD20A1	128966611.0
ENSG00000260734	TLE7	102723796.0
ENSG00000260802	SERTM2	401613.0
ENSG00000260903	XKR7	343702.0
ENSG00000260916	CCPG1	9236.0
ENSG00000261052	SULT1A3	124907837.0
ENSG00000261115	TMEM178B	100507421.0
ENSG00000261221	ZNF865	100507290.0
ENSG00000261236	BOP1	23246.0
ENSG00000261247	GOLGA8T	653125.0
ENSG00000261308	FIGNL2	401720.0
ENSG00000261371	PECAM1	5175.0
ENSG00000261456	TUBB8	347688.0
ENSG00000261509	TP53TG3B	102723713.0
ENSG00000261587	TMEM249	340393.0
ENSG00000261594	TPBGL	100507050.0
ENSG00000261609	GAN	8139.0
ENSG00000261652	PIERCE2	145788.0
ENSG00000261667	LY6L	101928108.0
ENSG00000261678	SCRT1	83482.0
ENSG00000261787	TCF24	100129654.0
ENSG00000261857	MIA	8190.0
ENSG00000261873	SMIM36	101927367.0
ENSG00000261934	PCDHGA9	56107.0
ENSG00000261949	GFY	100507003.0
ENSG00000262165	C17orf114	119139905.0
ENSG00000262179	MYMX	101929726.0
ENSG00000262209	PCDHGB3	56102.0
ENSG00000262246	CORO7	79585.0
ENSG00000262406	MMP12	4321.0
ENSG00000262461	SPDYE9	124906603.0
ENSG00000262484	CCER2	643669.0
ENSG00000262543	SMIM28	110806279.0
ENSG00000262576	PCDHGA4	56111.0
ENSG00000262628	OR1D5	653166.0
ENSG00000262655	SPON1	10418.0
ENSG00000262664	OVCA2	124641.0
ENSG00000262814	MRPL12	6182.0
ENSG00000262874	C19orf84	147646.0
ENSG00000262919	CCNQ	92002.0
ENSG00000263001	GTF2I	2969.0
ENSG00000263002	ZNF234	10780.0
ENSG00000263155	MYZAP	100820829.0
ENSG00000263201	DPEP2NB	100131303.0
ENSG00000263429	TMEM238L	100289255.0
ENSG00000263513	FAM72C	728833.0
ENSG00000263528	IKBKE	9641.0
ENSG00000263639	MSMB	4477.0
ENSG00000263761	GDF2	2658.0
ENSG00000263874	LASP1NB	100505576.0
ENSG00000263961	RHEX	440712.0
ENSG00000264230	ANXA8L1	728113.0
ENSG00000264343	NOTCH2NLA	388677.0
ENSG00000264364	DYNLL2	140735.0
ENSG00000264424	MYH4	4622.0
ENSG00000264522	OTUD7B	56957.0
ENSG00000264717	NPY4R2	100996758.0
ENSG00000265107	GJA5	2702.0
ENSG00000265190	ANXA8	653145.0
ENSG00000265241	RBM8A	9939.0
ENSG00000265354	TIMM23	100287932.0
ENSG00000265491	RNF115	27246.0
ENSG00000265681	RPL17	6139.0
ENSG00000265763	ZNF488	118738.0
ENSG00000265808	SEC22B	9554.0
ENSG00000265817	FSBP	100861412.0
ENSG00000265972	TXNIP	10628.0
ENSG00000266028	SRGAP2	23380.0
ENSG00000266074	BAHCC1	57597.0
ENSG00000266094	RASSF5	83593.0
ENSG00000266173	STRADA	92335.0
ENSG00000266200	PNLIPRP2	5408.0
ENSG00000266265	KLF14	136259.0
ENSG00000266412	NCOA4	8031.0
ENSG00000266472	MRPS21	54460.0
ENSG00000266524	GDF10	2662.0
ENSG00000266964	FXYD1	5348.0
ENSG00000266967	AARSD1	80755.0
ENSG00000267060	PTGES3L	100885848.0
ENSG00000267206	LCN6	158062.0
ENSG00000267221	C17orf113	110806298.0
ENSG00000267467	APOC4	346.0
ENSG00000267508	ZNF285	26974.0
ENSG00000267534	S1PR2	9294.0
ENSG00000267673	FDX2	112812.0
ENSG00000267680	ZNF224	7767.0
ENSG00000267710	EDDM13	124900420.0
ENSG00000267795	SMIM22	440335.0
ENSG00000267796	LIN37	55957.0
ENSG00000267855	NDUFA7	4701.0
ENSG00000267909	CCDC177	56936.0
ENSG00000267978	MAGEA9B	728269.0
ENSG00000268009	SSX4	548313.0
ENSG00000268041	ERFL	390937.0
ENSG00000268089	GABRQ	55879.0
ENSG00000268104	SLC6A14	11254.0
ENSG00000268163		
ENSG00000268182	SMIM17	147670.0
ENSG00000268221	OPN1MW	2652.0
ENSG00000268223	ARL14EPL	644100.0
ENSG00000268235	TCP11X1	100996631.0
ENSG00000268320	SCGB1C2	653486.0
ENSG00000268447	SSX2B	727837.0
ENSG00000268480	NFILZ	105372267.0
ENSG00000268500	SIGLEC5	8778.0
ENSG00000268606	MAGEA2	4101.0
ENSG00000268629	TEX13A	56157.0
ENSG00000268651	CTAG1A	246100.0
ENSG00000268655	SAXO3	101059948.0
ENSG00000268940	CT45A1	541466.0
ENSG00000268988	SPANXN2	494119.0
ENSG00000269058	CALR3	125972.0
ENSG00000269067	ZNF728	388523.0
ENSG00000269096	CT45A3	541466.0
ENSG00000269113	TRABD2B	388630.0
ENSG00000269190	FBXO17	115290.0
ENSG00000269226	TMSB15C	122394733.0
ENSG00000269313	MAGIX	79917.0
ENSG00000269335	IKBKG	8517.0
ENSG00000269343	ZNF587B	100293516.0
ENSG00000269404	SPIB	6689.0
ENSG00000269405	NXF2	56001.0
ENSG00000269433	OPN1MW3	101060233.0
ENSG00000269437	NXF2B	728343.0
ENSG00000269502	DMRTC1	63947.0
ENSG00000269556	TMEM185A	84548.0
ENSG00000269586	CT45A10	102723631.0
ENSG00000269699	ZIM2	23619.0
ENSG00000269720	CCDC194	110806280.0
ENSG00000269743	SLC25A53	401612.0
ENSG00000269791	SSX4B	548313.0
ENSG00000269855	RNF225	646862.0
ENSG00000269858	EGLN2	112398.0
ENSG00000269964	MEI4	101928601.0
ENSG00000270170	NCBP2AS2	152217.0
ENSG00000270379	HEATR9	256957.0
ENSG00000270472	IGHV3OR16-9	
ENSG00000270550	IGHV3-30	
ENSG00000270647	TAF15	8148.0
