ensembl	gene_name	entrezgene	protein	busco
ENSG00000122515	ZMIZ2	83637.0	ENSP00000409648	57949at9347
ENSG00000096401	CDC5L	988.0	ENSP00000360532	40150at9347
ENSG00000161204	ABCF3	55324.0	ENSP00000292808	51161at9347
ENSG00000143740	SNAP47	116841.0	ENSP00000506670	108548at9347
ENSG00000117411	B4GALT2	8704.0	ENSP00000407468	114061at9347
ENSG00000151687	ANKAR	150709.0	ENSP00000507233	10728at9347
ENSG00000162745	OLFML2B	25903.0	ENSP00000294794	50960at9347
ENSG00000135679	MDM2	4193.0	ENSP00000258149	108277at9347
ENSG00000162891	IL20	50604.0	ENSP00000356065	178734at9347
ENSG00000144224	UBXN4	23190.0	ENSP00000272638	112321at9347
ENSG00000137976	DNASE2B	58511.0	ENSP00000359699	127234at9347
ENSG00000168137	SETD5	55209.0	ENSP00000385852	14647at9347
ENSG00000115850	LCT	3938.0	ENSP00000264162	4669at9347
ENSG00000105369	CD79A	973.0	ENSP00000221972	165519at9347
ENSG00000172893	DHCR7	1717.0	ENSP00000347717	77353at9347
ENSG00000169047	IRS1	3667.0	ENSP00000304895	21744at9347
ENSG00000126453	BCL2L12	83596.0	ENSP00000393803	184991at9347
ENSG00000144468	RHBDD1	84236.0	ENSP00000344779	151104at9347
ENSG00000169031	COL4A3	1285.0	ENSP00000379823	76992at9347
ENSG00000196503	ARL9	132946.0	ENSP00000353210	170078at9347
ENSG00000135324	MRAP2	112609.0	ENSP00000257776	167997at9347
ENSG00000135315	CEP162	22832.0	ENSP00000257766	18764at9347
ENSG00000168264	IRF2BP2	359948.0	ENSP00000355569	113187at9347
ENSG00000162775	RBM15	64783.0	ENSP00000498634	46534at9347
ENSG00000105612	DNASE2	1777.0	ENSP00000222219	113372at9347
ENSG00000168936	TMEM129	92305.0	ENSP00000372394	112393at9347
ENSG00000179023	KLHDC7A	127707.0	ENSP00000383505	43992at9347
ENSG00000173171	MTX1	4580.0	ENSP00000357360	109395at9347
ENSG00000174343	CHRNA9	55584.0	ENSP00000312663	82300at9347
ENSG00000168955	TM4SF20	79853.0	ENSP00000303028	180783at9347
ENSG00000163694	RBM47	54502.0	ENSP00000371212	80510at9347
ENSG00000173744	AGFG1	3267.0	ENSP00000387282	105063at9347
ENSG00000170075	GPR37L1	9283.0	ENSP00000507885	122528at9347
ENSG00000105392	CRX	1406.0	ENSP00000221996	169728at9347
ENSG00000110074	FOXRED1	55572.0	ENSP00000434178	90898at9347
ENSG00000154548	SRSF12	135295.0	ENSP00000414302	200245at9347
ENSG00000143376	SNX27	81609.0	ENSP00000496645	67333at9347
ENSG00000146281	PM20D2	135293.0	ENSP00000275072	105491at9347
ENSG00000178188	SH2B1	25970.0	ENSP00000321221	95810at9347
ENSG00000130475	FCHO1	23149.0	ENSP00000473001	36645at9347
ENSG00000108588	CCDC47	57003.0	ENSP00000225726	103042at9347
ENSG00000163697	APBB2	323.0	ENSP00000427211	40517at9347
ENSG00000146285	SCML4	256380.0	ENSP00000358016	102994at9347
ENSG00000084731	KIF3C	3797.0	ENSP00000264712	52726at9347
ENSG00000198231	DDX42	11325.0	ENSP00000464050	38368at9347
ENSG00000146373	RNF217	154214.0	ENSP00000428698	101189at9347
ENSG00000084733	RAB10	10890.0	ENSP00000264710	165787at9347
ENSG00000140718	FTO	79068.0	ENSP00000490047	69296at9347
ENSG00000111907	TPD52L1	7164.0	ENSP00000306285	174877at9347
ENSG00000108592	FTSJ3	117246.0	ENSP00000396673	57246at9347
ENSG00000135931	ARMC9	80210.0	ENSP00000258417	40189at9347
ENSG00000178796	RIIAD1	284485.0	ENSP00000420280	195789at9347
ENSG00000143436	MRPL9	65005.0	ENSP00000357823	154842at9347
ENSG00000177508	IRX3	79191.0	ENSP00000331608	157675at9347
ENSG00000166337	TAF10	6881.0	ENSP00000299424	192632at9347
ENSG00000143450	OAZ3	51686.0	ENSP00000383784	168957at9347
ENSG00000103381	CPPED1	55313.0	ENSP00000371193	126025at9347
ENSG00000187049	TMEM216	51259.0	ENSP00000334844	191092at9347
ENSG00000111906	HDDC2	51020.0	ENSP00000381220	169470at9347
ENSG00000166444	DENND2B	6764.0	ENSP00000433528	27713at9347
ENSG00000213171	LINGO4	339398.0	ENSP00000357810	76039at9347
ENSG00000196407	THEM5	284486.0	ENSP00000357807	157033at9347
ENSG00000135547	HEY2	23493.0	ENSP00000357349	164113at9347
ENSG00000159445	THEM4	117145.0	ENSP00000357804	163698at9347
ENSG00000094755	GABRP	2568.0	ENSP00000430100	95985at9347
ENSG00000164440	TXLNB	167838.0	ENSP00000351206	100198at9347
ENSG00000109133	TMEM33	55161.0	ENSP00000422810	160273at9347
ENSG00000123473	STIL	6491.0	ENSP00000353544	14650at9347
ENSG00000108604	SMARCD2	6603.0	ENSP00000392617	94553at9347
ENSG00000164442	CITED2	10370.0	ENSP00000356623	167934at9347
ENSG00000171241	SHCBP1	79801.0	ENSP00000306473	70471at9347
ENSG00000156140	ADAMTS3	9508.0	ENSP00000286657	12282at9347
ENSG00000069329	VPS35	55737.0	ENSP00000299138	35735at9347
ENSG00000182836	PLCXD3	345557.0	ENSP00000367032	119353at9347
ENSG00000171617	ENC1	8507.0	ENSP00000479101	56484at9347
ENSG00000184271	POU6F1	5463.0	ENSP00000330190	97005at9347
ENSG00000081051	AFP	174.0	ENSP00000379138	63666at9347
ENSG00000161203	AP2M1	1173.0	ENSP00000371894	85321at9347
ENSG00000091651	ORC6	23594.0	ENSP00000219097	168284at9347
ENSG00000165682	CLEC1B	51266.0	ENSP00000298527	175071at9347
ENSG00000079557	AFM	173.0	ENSP00000226355	65635at9347
ENSG00000140795	MYLK3	91807.0	ENSP00000378288	44483at9347
ENSG00000156194	PPEF2	5470.0	ENSP00000286719	58936at9347
ENSG00000164329	TENT2	167153.0	ENSP00000393412	78113at9347
ENSG00000164638	SLC29A4	222962.0	ENSP00000380081	82357at9347
ENSG00000198854	KPLCE	100129271.0	ENSP00000357764	182715at9347
ENSG00000184378	ACTRT3	84517.0	ENSP00000333037	110081at9347
ENSG00000085274	MYNN	55892.0	ENSP00000326240	55132at9347
ENSG00000177034	MTX3	345778.0	ENSP00000424798	133701at9347
ENSG00000069345	DNAJA2	10294.0	ENSP00000314030	116396at9347
ENSG00000020129	NCDN	23154.0	ENSP00000362350	45006at9347
ENSG00000137269	LRRC1	55227.0	ENSP00000359925	76923at9347
ENSG00000171757	LRRC34	151827.0	ENSP00000414635	99164at9347
ENSG00000146147	MLIP	101927189.0	ENSP00000425142	46689at9347
ENSG00000115138	POMC	5443.0	ENSP00000370171	170245at9347
ENSG00000120733	KDM3B	51780.0	ENSP00000326563	6755at9347
ENSG00000081052	COL4A4	1286.0	ENSP00000379866	65265at9347
ENSG00000187033	SAMD7	344658.0	ENSP00000334668	99189at9347
ENSG00000008952	SEC62	7095.0	ENSP00000337688	155757at9347
ENSG00000131650	KREMEN2	79412.0	ENSP00000304422	101461at9347
ENSG00000186603	HPDL	84842.0	ENSP00000335060	129006at9347
ENSG00000162430	SELENON	57190.0	ENSP00000355141	75218at9347
ENSG00000118600	RXYLT1	10329.0	ENSP00000261234	111427at9347
ENSG00000119900	OGFRL1	79627.0	ENSP00000359464	133845at9347
ENSG00000173212	MAB21L3	126868.0	ENSP00000506754	103993at9347
ENSG00000173890	GPR160	26996.0	ENSP00000348161	134673at9347
ENSG00000139714	MORN3	283385.0	ENSP00000347486	153888at9347
ENSG00000049618	ARID1B	57492.0	ENSP00000344546	10907at9347
ENSG00000121210	TMEM131L	23240.0	ENSP00000386574	11668at9347
ENSG00000163531	NFASC	23114.0	ENSP00000344786	10229at9347
ENSG00000156463	SH3RF2	153769.0	ENSP00000352028	57535at9347
ENSG00000167895	TMC8	147138.0	ENSP00000325561	84129at9347
ENSG00000099381	SETD1A	9739.0	ENSP00000518195	21290at9347
ENSG00000188306	LRRIQ4	344657.0	ENSP00000342188	111673at9347
ENSG00000164081	TEX264	51368.0	ENSP00000408186	159988at9347
ENSG00000173261	PLAC8L1	153770.0	ENSP00000309087	173230at9347
ENSG00000139725	RHOF	54509.0	ENSP00000267205	172954at9347
ENSG00000163359	COL6A3	1293.0	ENSP00000295550	1801at9347
ENSG00000133706	LARS1	51520.0	ENSP00000501474	13677at9347
ENSG00000166164	BRD7	29117.0	ENSP00000378180	69353at9347
ENSG00000164082	GRM2	2912.0	ENSP00000378492	30617at9347
ENSG00000007312	CD79B	974.0	ENSP00000006750	170051at9347
ENSG00000137462	TLR2	7097.0	ENSP00000493968	58849at9347
ENSG00000214686	IQCF6	440956.0	ENSP00000499268	197177at9347
ENSG00000135439	AGAP2	116986.0	ENSP00000257897	37863at9347
ENSG00000007216	SLC13A2	9058.0	ENSP00000392411	67568at9347
ENSG00000161981	SNRNP25	79622.0	ENSP00000293861	186055at9347
ENSG00000145423	SFRP2	6423.0	ENSP00000274063	128003at9347
ENSG00000119227	PIGZ	80235.0	ENSP00000413405	89688at9347
ENSG00000135127	BICDL1	92558.0	ENSP00000447477	109885at9347
ENSG00000196428	TSC22D2	9819.0	ENSP00000354543	104505at9347
ENSG00000111737	RAB35	11021.0	ENSP00000229340	175213at9347
ENSG00000184144	CNTN2	6900.0	ENSP00000492617	19863at9347
ENSG00000105397	TYK2	7297.0	ENSP00000431885	20872at9347
ENSG00000109101	FOXN1	8456.0	ENSP00000462159	66838at9347
ENSG00000089154	GCN1	10985.0	ENSP00000300648	2198at9347
ENSG00000141499	WRAP53	55135.0	ENSP00000397219	85259at9347
ENSG00000150750	POU2AF2	341032.0	ENSP00000280325	177189at9347
ENSG00000214290	POU2AF3	120376.0	ENSP00000484135	189936at9347
ENSG00000118503	TNFAIP3	7128.0	ENSP00000393577	35652at9347
ENSG00000124786	SLC35B3	51000.0	ENSP00000496368	104122at9347
ENSG00000087008	ACOX3	8310.0	ENSP00000348775	59584at9347
ENSG00000178105	DDX10	1662.0	ENSP00000508781	37569at9347
ENSG00000146350	TBC1D32	221322.0	ENSP00000275159	13318at9347
ENSG00000163788	SNRK	54861.0	ENSP00000401246	52069at9347
ENSG00000173456	RNF26	79102.0	ENSP00000312439	130428at9347
ENSG00000235718	MFRP	83552.0	ENSP00000481824	72078at9347
ENSG00000144649	GASK1A	729085.0	ENSP00000273146	100907at9347
ENSG00000036672	USP2	9099.0	ENSP00000260187	58148at9347
ENSG00000141524	TMC6	11322.0	ENSP00000465261	51382at9347
ENSG00000196639	HRH1	3269.0	ENSP00000406705	108884at9347
ENSG00000197548	ATG7	10533.0	ENSP00000509725	44331at9347
ENSG00000083093	PALB2	79728.0	ENSP00000261584	30440at9347
ENSG00000188493	ACTMAP	284325.0	ENSP00000367564	146996at9347
ENSG00000164074	ABHD18	80167.0	ENSP00000496010	84557at9347
ENSG00000106086	PLEKHA8	84725.0	ENSP00000484427	79004at9347
ENSG00000127578	WFIKKN1	117166.0	ENSP00000324763	71625at9347
ENSG00000154096	THY1	7070.0	ENSP00000284240	188031at9347
ENSG00000145431	PDGFC	56034.0	ENSP00000422464	120481at9347
ENSG00000077312	SNRPA	6626.0	ENSP00000243563	172539at9347
ENSG00000130731	METTL26	84326.0	ENSP00000482089	159068at9347
ENSG00000143028	SYPL2	284612.0	ENSP00000358888	149032at9347
ENSG00000248712	CCDC153	283152.0	ENSP00000423567	193530at9347
ENSG00000086544	ITPKC	80271.0	ENSP00000263370	53417at9347
ENSG00000127585	FBXL16	146330.0	ENSP00000455217	96555at9347
ENSG00000144560	VGLL4	9686.0	ENSP00000404251	146716at9347
ENSG00000162006	MSLNL		ENSP00000441381	88274at9347
ENSG00000007376	RPUSD1	113000.0	ENSP00000455026	141789at9347
ENSG00000180354	MTURN	222166.0	ENSP00000324204	190840at9347
ENSG00000089159	PXN	5829.0	ENSP00000267257	57218at9347
ENSG00000149716	LTO1	220064.0	ENSP00000446428	184449at9347
ENSG00000179562	GCC1	79571.0	ENSP00000318821	73013at9347
ENSG00000180098	TRNAU1AP	54952.0	ENSP00000362936	163573at9347
ENSG00000105613	MAST1	22983.0	ENSP00000251472	11508at9347
ENSG00000091009	RBM27	54439.0	ENSP00000265271	36874at9347
ENSG00000141564	RPTOR	57521.0	ENSP00000307272	10342at9347
ENSG00000188060	RAB42	115273.0	ENSP00000491546	172471at9347
ENSG00000127586	CHTF18	63922.0	ENSP00000486314	52457at9347
ENSG00000117266	CDK18	5129.0	ENSP00000423665	86053at9347
ENSG00000075388	FGF4	2249.0	ENSP00000168712	195991at9347
ENSG00000160683	CXCR5	643.0	ENSP00000292174	125475at9347
ENSG00000138081	FBXO11	80204.0	ENSP00000385398	24558at9347
ENSG00000106328	FSCN3	29999.0	ENSP00000265825	67406at9347
ENSG00000186174	BCL9L	283149.0	ENSP00000335320	18950at9347
ENSG00000106331	PAX4	5078.0	ENSP00000339906	117162at9347
ENSG00000110375	UPK2	7379.0	ENSP00000264031	189094at9347
ENSG00000256269	HMBS	3145.0	ENSP00000498786	115351at9347
ENSG00000185453	ZSWIM9	374920.0	ENSP00000480314	55937at9347
ENSG00000167978	SRRM2	23524.0	ENSP00000461181	28581at9347
ENSG00000157510	AFAP1L1	134265.0	ENSP00000296721	44011at9347
ENSG00000143850	PLEKHA6	22874.0	ENSP00000272203	17239at9347
ENSG00000080546	SESN1	27244.0	ENSP00000393762	72132at9347
ENSG00000172071	EIF2AK3	9451.0	ENSP00000307235	26006at9347
ENSG00000164284	GRPEL2	134266.0	ENSP00000329558	166191at9347
ENSG00000145882	PCYOX1L	78991.0	ENSP00000274569	89237at9347
ENSG00000127743	IL17B	27190.0	ENSP00000261796	166085at9347
ENSG00000197056	ZMYM1	79830.0	ENSP00000496876	26397at9347
ENSG00000183137	CEP57L1	285753.0	ENSP00000428344	118823at9347
ENSG00000005379	TSPOAP1	9256.0	ENSP00000268893	11216at9347
ENSG00000164591	MYOZ3	91977.0	ENSP00000297130	155459at9347
ENSG00000085644	ZNF213	7760.0	ENSP00000460157	97525at9347
ENSG00000174173	TRMT10C	54931.0	ENSP00000312356	125134at9347
ENSG00000203910	C1orf146	388649.0	ENSP00000359401	180739at9347
ENSG00000123095	BHLHE41	79365.0	ENSP00000242728	155121at9347
ENSG00000086589	RBM22	55696.0	ENSP00000199814	105433at9347
ENSG00000133657	ATP13A3	79572.0	ENSP00000494471	13072at9347
ENSG00000174842	GLMN	11146.0	ENSP00000359385	65873at9347
ENSG00000123094	RASSF8	11228.0	ENSP00000509001	117797at9347
ENSG00000188452	CERKL	375298.0	ENSP00000386725	83257at9347
ENSG00000132912	DCTN4	51164.0	ENSP00000416968	80742at9347
ENSG00000187492	CDHR4	389118.0	ENSP00000391409	58934at9347
ENSG00000177238	TRIM72	493829.0	ENSP00000312675	82670at9347
ENSG00000140688	RUSF1	64755.0	ENSP00000456775	87454at9347
ENSG00000185614	INKA1	389119.0	ENSP00000329735	175268at9347
ENSG00000182179	UBA7	7318.0	ENSP00000333266	23576at9347
ENSG00000122484	RPAP2	79871.0	ENSP00000476948	73370at9347
ENSG00000135407	AVIL	10677.0	ENSP00000449239	32651at9347
ENSG00000183763	TRAIP	10293.0	ENSP00000328203	102020at9347
ENSG00000285897			ENSP00000497686	52381at9347
ENSG00000142227	EMP3	2014.0	ENSP00000270221	188407at9347
ENSG00000162992	NEUROD1	4760.0	ENSP00000295108	127227at9347
ENSG00000162722	TRIM58	25893.0	ENSP00000355437	124561at9347
ENSG00000144591	GMPPA	29926.0	ENSP00000363027	92878at9347
ENSG00000105486	LIG1	3978.0	ENSP00000263274	34367at9347
ENSG00000164076	CAMKV	79012.0	ENSP00000296471	100473at9347
ENSG00000034971	MYOC	4653.0	ENSP00000037502	91850at9347
ENSG00000187730	GABRD	2563.0	ENSP00000367848	105762at9347
ENSG00000172775	PSME3IP1	80011.0	ENSP00000335808	180952at9347
ENSG00000086570	FAT2	2196.0	ENSP00000261800	578at9347
ENSG00000110848	CD69	969.0	ENSP00000228434	169595at9347
ENSG00000113328	CCNG1	900.0	ENSP00000344635	137456at9347
ENSG00000118513	MYB	4602.0	ENSP00000339992	42042at9347
ENSG00000116809	ZBTB17	7709.0	ENSP00000364895	36758at9347
ENSG00000178971	CTC1	80169.0	ENSP00000498499	23082at9347
ENSG00000145860	RNF145	153830.0	ENSP00000274542	58575at9347
ENSG00000172845	SP3	6670.0	ENSP00000498794	56668at9347
ENSG00000156738	MS4A1	931.0	ENSP00000433519	164737at9347
ENSG00000179776	CDH5	1003.0	ENSP00000344115	51469at9347
ENSG00000164078	MST1R	4486.0	ENSP00000296474	16234at9347
ENSG00000030419	IKZF2	22807.0	ENSP00000342876	68442at9347
ENSG00000072609	CHFR	55743.0	ENSP00000398735	69370at9347
ENSG00000249961	TERB1	283847.0	ENSP00000463762	46975at9347
ENSG00000149483	TMEM138	51524.0	ENSP00000510180	162617at9347
ENSG00000185519	FAM131C	348487.0	ENSP00000364814	151577at9347
ENSG00000159593	NAE1	8883.0	ENSP00000351990	85209at9347
ENSG00000172081	MOB3A	126308.0	ENSP00000349575	158490at9347
ENSG00000164077	MON1A	84315.0	ENSP00000494294	73554at9347
ENSG00000099840	IZUMO4	113177.0	ENSP00000378718	164493at9347
ENSG00000144407	PTH2R	5746.0	ENSP00000272847	73903at9347
ENSG00000004534	RBM6	10180.0	ENSP00000266022	21294at9347
ENSG00000130413	STK33	65975.0	ENSP00000509322	93347at9347
ENSG00000113645	WWC1	23286.0	ENSP00000265293	36549at9347
ENSG00000160062	ZBTB8A	653121.0	ENSP00000362609	102136at9347
ENSG00000176261	ZBTB8OS	339487.0	ENSP00000417677	174813at9347
ENSG00000071575	TRIB2	28951.0	ENSP00000155926	112039at9347
ENSG00000131944	FAAP24	91442.0	ENSP00000466121	164333at9347
ENSG00000052723	SIKE1	80143.0	ENSP00000060969	177204at9347
ENSG00000188886	ASTL	431705.0	ENSP00000343674	114728at9347
ENSG00000178222	RNF212	285498.0	ENSP00000513634	175388at9347
ENSG00000113643	RARS1	5917.0	ENSP00000231572	51564at9347
ENSG00000198967	OR10Z1	128368.0	ENSP00000493003	143493at9347
ENSG00000172508	CARNS1	57571.0	ENSP00000431670	36764at9347
ENSG00000137494	ANKRD42	338699.0	ENSP00000435790	82713at9347
ENSG00000090615	GOLGA3	2802.0	ENSP00000204726	14800at9347
ENSG00000168748	CA7	766.0	ENSP00000345659	135812at9347
ENSG00000165494	PCF11	51585.0	ENSP00000298281	11489at9347
ENSG00000172840	PDP2	57546.0	ENSP00000309548	67697at9347
ENSG00000153147	SMARCA5	8467.0	ENSP00000283131	22814at9347
ENSG00000144426	NBEAL1	65065.0	ENSP00000508055	1900at9347
ENSG00000166592	RRAD	6236.0	ENSP00000299759	153048at9347
ENSG00000003756	RBM5	10181.0	ENSP00000343054	57988at9347
ENSG00000153789	CIBAR2	339145.0	ENSP00000443411	156926at9347
ENSG00000233436	BTBD18	643376.0	ENSP00000397020	46532at9347
ENSG00000143418	CERS2	29956.0	ENSP00000454160	119458at9347
ENSG00000103197	TSC2	7249.0	ENSP00000494747	5890at9347
ENSG00000066923	STAG3	10734.0	ENSP00000400359	17511at9347
ENSG00000123600	METTL8	79828.0	ENSP00000364407	110398at9347
ENSG00000163631	ALB	213.0	ENSP00000295897	52814at9347
ENSG00000164327	RICTOR	253260.0	ENSP00000296782	7161at9347
ENSG00000150722	PPP1R1C	151242.0	ENSP00000386359	197852at9347
ENSG00000143412	ANXA9	8416.0	ENSP00000357943	105838at9347
ENSG00000152404	CWF19L2	143884.0	ENSP00000282251	38845at9347
ENSG00000160007	ARHGAP35	2909.0	ENSP00000500409	9258at9347
ENSG00000244617	ASPRV1	151516.0	ENSP00000315383	159609at9347
ENSG00000143363	PRUNE1	58497.0	ENSP00000271620	91427at9347
ENSG00000114013	CD86	942.0	ENSP00000332049	161585at9347
ENSG00000108828	VAT1	10493.0	ENSP00000347872	126516at9347
ENSG00000130748	TMEM160	54958.0	ENSP00000253047	191384at9347
ENSG00000130749	ZC3H4	23211.0	ENSP00000253048	62412at9347
ENSG00000163141	BNIPL	149428.0	ENSP00000497659	125460at9347
ENSG00000169967	MAP3K2	10746.0	ENSP00000387246	57409at9347
ENSG00000007372	PAX6	5080.0	ENSP00000480026	107185at9347
ENSG00000142230	SAE1	10055.0	ENSP00000416557	121629at9347
ENSG00000036828	CASR	846.0	ENSP00000491584	24193at9347
ENSG00000188554	NBR1	4077.0	ENSP00000343479	26598at9347
ENSG00000143443	C1orf56	54964.0	ENSP00000357922	147552at9347
ENSG00000160785	SLC25A44	9673.0	ENSP00000407560	124047at9347
ENSG00000091483	FH	2271.0	ENSP00000355518	79774at9347
ENSG00000114023	FAM162A	26355.0	ENSP00000509253	187761at9347
ENSG00000105321	CCDC9	26093.0	ENSP00000494410	116998at9347
ENSG00000117009	KMO	8564.0	ENSP00000355516	79340at9347
ENSG00000184988	TMEM106A	113277.0	ENSP00000468220	157911at9347
ENSG00000184985	SORCS2	57537.0	ENSP00000422185	22942at9347
ENSG00000206113	CFAP99	402160.0	ENSP00000488922	69984at9347
ENSG00000084676	NCOA1	8648.0	ENSP00000385216	14804at9347
ENSG00000099341	PSMD8	5714.0	ENSP00000514924	160412at9347
ENSG00000165671	NSD1	64324.0	ENSP00000423372	1841at9347
ENSG00000106012	IQCE	23288.0	ENSP00000485601	92587at9347
ENSG00000065000	AP3D1	8943.0	ENSP00000344055	22616at9347
ENSG00000138496	PARP9	83666.0	ENSP00000507390	93537at9347
ENSG00000179912	R3HDM2	22864.0	ENSP00000317903	32133at9347
ENSG00000167107	ACSF2	80221.0	ENSP00000425964	65814at9347
ENSG00000197530	MIB2	142678.0	ENSP00000348081	29103at9347
ENSG00000284308	C2orf81	388963.0	ENSP00000481409	132047at9347
ENSG00000155744	HYCC2	285172.0	ENSP00000393667	68870at9347
ENSG00000163840	DTX3L	151636.0	ENSP00000296161	53018at9347
ENSG00000115718	PROC	5624.0	ENSP00000234071	99222at9347
ENSG00000125037	EMC3	55831.0	ENSP00000245046	153731at9347
ENSG00000185633	NDUFA4L2	56901.0	ENSP00000450664	200456at9347
ENSG00000135473	PAN2	9924.0	ENSP00000481859	13524at9347
ENSG00000130812	ANGPTL6	83854.0	ENSP00000253109	119518at9347
ENSG00000104856	RELB	5971.0	ENSP00000423287	76721at9347
ENSG00000057019	DCBLD2	131566.0	ENSP00000321573	45341at9347
ENSG00000136457	CHAD	1101.0	ENSP00000423812	116877at9347
ENSG00000104859	CLASRP	11129.0	ENSP00000221455	163148at9347
ENSG00000136444	RSAD1	55316.0	ENSP00000258955	105013at9347
ENSG00000155034	FBXL18	80028.0	ENSP00000415064	52986at9347
ENSG00000086232	EIF2AK1	27102.0	ENSP00000199389	68296at9347
ENSG00000064225	ST3GAL6	10402.0	ENSP00000265261	124274at9347
ENSG00000116128	BCL9	607.0	ENSP00000506908	16524at9347
ENSG00000106346	USP42	84132.0	ENSP00000301962	15517at9347
ENSG00000174371	EXO1	9156.0	ENSP00000355506	36938at9347
ENSG00000170684	ZNF296	162979.0	ENSP00000302770	112830at9347
ENSG00000050405	LIMA1	51474.0	ENSP00000450266	59761at9347
ENSG00000153930	ANKFN1	162282.0	ENSP00000489811	41026at9347
ENSG00000104946	TBC1D17	79735.0	ENSP00000446323	64129at9347
ENSG00000183691	NOG	9241.0	ENSP00000328181	175858at9347
ENSG00000184185	KCNJ12	3768.0	ENSP00000463778	96776at9347
ENSG00000006468	ETV1	2115.0	ENSP00000384138	74441at9347
ENSG00000162843	WDR64	128025.0	ENSP00000355510	20929at9347
ENSG00000170633	RNF34	80196.0	ENSP00000355137	136193at9347
ENSG00000152760	DYNLT5	200132.0	ENSP00000282670	184199at9347
ENSG00000163820	FYCO1	79443.0	ENSP00000296137	23666at9347
ENSG00000152763	DNAI4	79819.0	ENSP00000360065	53287at9347
ENSG00000144230	GPR17	2840.0	ENSP00000442982	122341at9347
ENSG00000116127	ALMS1	7840.0	ENSP00000507376	1288at9347
ENSG00000158234	FAIM	55179.0	ENSP00000342805	161189at9347
ENSG00000118473	SGIP1	84251.0	ENSP00000506779	54570at9347
ENSG00000130758	MAP3K10	4294.0	ENSP00000253055	35846at9347
ENSG00000151276	MAGI1	9223.0	ENSP00000331157	11506at9347
ENSG00000068024	HDAC4	9759.0	ENSP00000264606	24224at9347
ENSG00000111291	GPRC5D	55507.0	ENSP00000228887	155402at9347
ENSG00000139269	INHBE	83729.0	ENSP00000266646	122309at9347
ENSG00000110888	CAPRIN2	65981.0	ENSP00000298892	30115at9347
ENSG00000136237	RAPGEF5	9771.0	ENSP00000499535	39959at9347
ENSG00000122547	EEPD1	80820.0	ENSP00000242108	61235at9347
ENSG00000035499	DEPDC1B	55789.0	ENSP00000265036	73222at9347
ENSG00000164542	MATCAP2	23366.0	ENSP00000390837	65919at9347
ENSG00000144559	TAMM41	132001.0	ENSP00000398596	129362at9347
ENSG00000150676	CCDC83	220047.0	ENSP00000280245	141625at9347
ENSG00000011426	ANLN	54443.0	ENSP00000379380	27398at9347
ENSG00000152049	KCNE4	23704.0	ENSP00000281830	193266at9347
ENSG00000134313	KIDINS220	57498.0	ENSP00000256707	6112at9347
ENSG00000137501	SYTL2	54843.0	ENSP00000374610	7171at9347
ENSG00000163689	CFAP20DC	200844.0	ENSP00000417122	64145at9347
ENSG00000120708	TGFBI	7045.0	ENSP00000416330	53641at9347
ENSG00000132436	FIGNL1	63979.0	ENSP00000349356	64391at9347
