ensembl	gene_name	entrez	protein	busco
ENSG00000177875	CCDC184	387856.0	ENSP00000320849	186676at40674
ENSG00000167528	ZNF641	121274.0	ENSP00000449974	99275at40674
ENSG00000149548	CCDC15	80071.0	ENSP00000341684	87614at40674
ENSG00000165478	HEPACAM	220296.0	ENSP00000298251	139659at40674
ENSG00000122435	TRMT13	54482.0	ENSP00000359160	107080at40674
ENSG00000135424	ITGA7	3679.0	ENSP00000452120	17372at40674
ENSG00000120341	SEC16B	111240474.0	ENSP00000308339	49755at40674
ENSG00000166181	API5	8539.0	ENSP00000431391	85448at40674
ENSG00000182568	SATB1	6304.0	ENSP00000399518	45235at40674
ENSG00000052841	TTC17	55761.0	ENSP00000515494	16756at40674
ENSG00000117114	ADGRL2	23266.0	ENSP00000322270	9664at40674
ENSG00000163848	ZNF148	7707.0	ENSP00000353863	40144at40674
ENSG00000176148	TCP11L1	55346.0	ENSP00000335595	108917at40674
ENSG00000060709	RIMBP2	23504.0	ENSP00000510530	32294at40674
ENSG00000153086	ACMSD	130013.0	ENSP00000376659	114752at40674
ENSG00000176102	CSTF3	1479.0	ENSP00000315791	46244at40674
ENSG00000176601	MAP3K19	80122.0	ENSP00000365005	36701at40674
ENSG00000168811	IL12A	3592.0	ENSP00000514529	198136at40674
ENSG00000110422	HIPK3	10114.0	ENSP00000368301	15993at40674
ENSG00000160117	ANKLE1	126549.0	ENSP00000384008	92009at40674
ENSG00000114331	ACAP2	23527.0	ENSP00000412338	39429at40674
ENSG00000127220	ABHD8	79575.0	ENSP00000247706	117973at40674
ENSG00000115839	RAB3GAP1	22930.0	ENSP00000411418	27686at40674
ENSG00000196498	NCOR2	9612.0	ENSP00000384018	4259at40674
ENSG00000110427	KIAA1549L	25758.0	ENSP00000315295	8618at40674
ENSG00000130312	MRPL34	64981.0	ENSP00000252602	206237at40674
ENSG00000074855	ANO8	57719.0	ENSP00000159087	45738at40674
ENSG00000179270	PCARE	388939.0	ENSP00000332809	55221at40674
ENSG00000135387	CAPRIN1	4076.0	ENSP00000340329	83756at40674
ENSG00000176749	CDK5R1	8851.0	ENSP00000318486	151128at40674
ENSG00000189058	APOD	347.0	ENSP00000345179	184523at40674
ENSG00000130299	GTPBP3	84705.0	ENSP00000313818	118003at40674
ENSG00000113966	ARL6	84100.0	ENSP00000337722	185454at40674
ENSG00000183671	CMKLR2	2825.0	ENSP00000384345	127424at40674
ENSG00000144771	LRTM1	57408.0	ENSP00000273286	162590at40674
ENSG00000139620	KANSL2	54934.0	ENSP00000415436	86155at40674
ENSG00000135372	NAT10	55226.0	ENSP00000257829	28286at40674
ENSG00000266714	MYO15B	80022.0	ENSP00000495242	8934at40674
ENSG00000129315	CCNT1	904.0	ENSP00000261900	56361at40674
ENSG00000130300	PLVAP	83483.0	ENSP00000252590	123913at40674
ENSG00000141971	MVB12A	93343.0	ENSP00000324810	155308at40674
ENSG00000196535	MYO18A	399687.0	ENSP00000434228	5993at40674
ENSG00000158816	VWA5B1	127731.0	ENSP00000289815	48459at40674
ENSG00000115295	CLIP4	79745.0	ENSP00000327009	60729at40674
ENSG00000117013	KCNQ4	9132.0	ENSP00000262916	63934at40674
ENSG00000171790	SLFNL1	200172.0	ENSP00000304401	145553at40674
ENSG00000081277	PKP1	5317.0	ENSP00000356293	43694at40674
ENSG00000159166	LAD1	3898.0	ENSP00000375829	153334at40674
ENSG00000120094	HOXB1	3211.0	ENSP00000355140	166826at40674
ENSG00000176422	SPRYD4	283377.0	ENSP00000338034	178475at40674
ENSG00000174307	PHLDA3	23612.0	ENSP00000356278	198970at40674
ENSG00000159176	CSRP1	1465.0	ENSP00000345079	187153at40674
ENSG00000171777	RASGRP4	115727.0	ENSP00000465742	64328at40674
ENSG00000120075	HOXB5	3215.0	ENSP00000239151	175583at40674
ENSG00000108511	HOXB6	3216.0	ENSP00000225648	187038at40674
ENSG00000198700	IPO9	55705.0	ENSP00000354742	31895at40674
ENSG00000214941	ZSWIM7	125150.0	ENSP00000382218	196724at40674
ENSG00000163466	ARPC2	10109.0	ENSP00000295685	134981at40674
ENSG00000198892	SHISA4	149345.0	ENSP00000355064	199783at40674
ENSG00000011295	TTC19	54902.0	ENSP00000261647	136787at40674
ENSG00000127837	AAMP	14.0	ENSP00000248450	104775at40674
ENSG00000141027	NCOR1	9611.0	ENSP00000268712	4102at40674
ENSG00000131788	PIAS3	10401.0	ENSP00000376765	64337at40674
ENSG00000175485	OR52W1	120787.0	ENSP00000309673	153066at40674
ENSG00000125740	FOSB	2354.0	ENSP00000245919	180603at40674
ENSG00000051009	FHIP1B	84067.0	ENSP00000416918	40954at40674
ENSG00000139567	ACVRL1	94.0	ENSP00000373574	84259at40674
ENSG00000108312	UBTF	7343.0	ENSP00000302640	59570at40674
ENSG00000132259	CNGA4	1262.0	ENSP00000369268	73204at40674
ENSG00000167615	LENG8	114823.0	ENSP00000318374	59789at40674
ENSG00000166313	APBB1	322.0	ENSP00000477213	58577at40674
ENSG00000018280	SLC11A1	6556.0	ENSP00000233202	79990at40674
ENSG00000155363	MOV10	4343.0	ENSP00000350028	28042at40674
ENSG00000160551	TAOK1	57551.0	ENSP00000261716	28301at40674
ENSG00000012061	ERCC1	2067.0	ENSP00000300853	156311at40674
ENSG00000054938	CHRDL2	25884.0	ENSP00000263671	99284at40674
ENSG00000158428	CATIP	375307.0	ENSP00000289388	135173at40674
ENSG00000161533	ACOX1	51.0	ENSP00000293217	50516at40674
ENSG00000172318	B3GALT1	8708.0	ENSP00000376456	119061at40674
ENSG00000166435	XRRA1	143570.0	ENSP00000507107	56785at40674
ENSG00000042445	RETSAT	54884.0	ENSP00000295802	67641at40674
ENSG00000120656	TAF12	6883.0	ENSP00000263974	178789at40674
ENSG00000136628	EPRS1	2058.0	ENSP00000355890	11440at40674
ENSG00000139546	TARBP2	6895.0	ENSP00000266987	147615at40674
ENSG00000073711	PPP2R3A	5523.0	ENSP00000264977	21130at40674
ENSG00000166436	TRIM66	9866.0	ENSP00000516163	31337at40674
ENSG00000162813	BPNT1	10380.0	ENSP00000346862	132941at40674
ENSG00000186104	CYP2R1	120227.0	ENSP00000334592	82875at40674
ENSG00000109065	NAT9	26151.0	ENSP00000462019	175320at40674
ENSG00000114054	PCCB	5096.0	ENSP00000251654	73778at40674
ENSG00000067704	IARS2	55699.0	ENSP00000355889	31651at40674
ENSG00000110321	EIF4G2	1982.0	ENSP00000340281	38889at40674
ENSG00000135100	HNF1A	6927.0	ENSP00000257555	75904at40674
ENSG00000042493	CAPG	822.0	ENSP00000263867	123305at40674
ENSG00000118873	RAB3GAP2	25782.0	ENSP00000351832	12008at40674
ENSG00000109066	TMEM104	54868.0	ENSP00000334849	87527at40674
ENSG00000161509	GRIN2C	2905.0	ENSP00000293190	26157at40674
ENSG00000177728	TMEM94	9772.0	ENSP00000462084	12249at40674
ENSG00000118640	VAMP8	8673.0	ENSP00000263864	210132at40674
ENSG00000168899	VAMP5	10791.0	ENSP00000305647	211008at40674
ENSG00000134954	ETS1	2113.0	ENSP00000324578	83409at40674
ENSG00000168890	TMEM150A	129303.0	ENSP00000334708	157873at40674
ENSG00000085063	CD59	966.0	ENSP00000340210	206558at40674
ENSG00000174579	MSL2	55167.0	ENSP00000311827	75043at40674
ENSG00000168883	USP39	10713.0	ENSP00000484024	68971at40674
ENSG00000143776	CDC42BPA	8476.0	ENSP00000355731	6651at40674
ENSG00000163508	EOMES	8320.0	ENSP00000388620	105041at40674
ENSG00000133703	KRAS	3845.0	ENSP00000256078	176562at40674
ENSG00000167244	IGF2	3481.0	ENSP00000370796	204549at40674
ENSG00000168878	SFTPB	6439.0	ENSP00000377409	135337at40674
ENSG00000151948	GLT1D1	144423.0	ENSP00000394692	135103at40674
ENSG00000169507	SLC38A11	151258.0	ENSP00000508649	105702at40674
ENSG00000111641	NOP2	4839.0	ENSP00000439422	97011at40674
ENSG00000132196	HSD17B7	51478.0	ENSP00000254521	152497at40674
ENSG00000152292	SH2D6	284948.0	ENSP00000498488	167073at40674
ENSG00000131368	MRPS25	64432.0	ENSP00000253686	188409at40674
ENSG00000173706	HEG1	57493.0	ENSP00000311502	49956at40674
ENSG00000119737	GPR75	10936.0	ENSP00000378195	97136at40674
ENSG00000068878	PSME4	23198.0	ENSP00000384211	5152at40674
ENSG00000016864	GLT8D1	55830.0	ENSP00000266014	117024at40674
ENSG00000186666	BCDIN3D	144233.0	ENSP00000335201	163224at40674
ENSG00000068912	ERLEC1	27248.0	ENSP00000185150	91184at40674
ENSG00000182446	NPLOC4	55666.0	ENSP00000331487	54015at40674
ENSG00000114902	SPCS1	28972.0	ENSP00000233025	203957at40674
ENSG00000114904	NEK4	6787.0	ENSP00000233027	55118at40674
ENSG00000152689	RASGRP3	25780.0	ENSP00000384192	49300at40674
ENSG00000197170	PSMD12	5718.0	ENSP00000348442	90027at40674
ENSG00000178202	POGLUT3	143888.0	ENSP00000315386	86603at40674
ENSG00000161800	RACGAP1	29127.0	ENSP00000309871	55744at40674
ENSG00000014138	POLA2	23649.0	ENSP00000265465	71090at40674
ENSG00000067191	CACNB1	782.0	ENSP00000377840	75895at40674
ENSG00000055955	ITIH4	3700.0	ENSP00000384425	39219at40674
ENSG00000115486	GGCX	2677.0	ENSP00000233838	47876at40674
ENSG00000160588	MPZL3	196264.0	ENSP00000278949	176403at40674
ENSG00000087111	PIGS	94005.0	ENSP00000378755	94509at40674
ENSG00000213533	STIMATE	375346.0	ENSP00000347195	155339at40674
ENSG00000119771	KLHL29	114818.0	ENSP00000420659	35371at40674
ENSG00000117472	TSPAN1	10103.0	ENSP00000361072	184738at40674
ENSG00000073737	DHRS9	10170.0	ENSP00000350154	135266at40674
ENSG00000171357	LURAP1	541468.0	ENSP00000361048	179058at40674
ENSG00000085999	RAD54L	8438.0	ENSP00000361043	41001at40674
ENSG00000168026	TTC21A	199223.0	ENSP00000507739	13034at40674
ENSG00000082438	COBLL1	22837.0	ENSP00000487041	34772at40674
ENSG00000085998	POMGNT1	55624.0	ENSP00000361052	53320at40674
ENSG00000115607	IL18RAP	8807.0	ENSP00000264260	103840at40674
ENSG00000153179	RASSF3	283349.0	ENSP00000443021	172493at40674
ENSG00000079150	FKBP7	51661.0	ENSP00000413152	168117at40674
ENSG00000141582	CBX4	8535.0	ENSP00000269397	93133at40674
ENSG00000091409	ITGA6	3655.0	ENSP00000386896	22511at40674
ENSG00000167291	TBC1D16	125058.0	ENSP00000309794	52407at40674
ENSG00000122966	CIT	11113.0	ENSP00000376306	4526at40674
ENSG00000168066	SF1	7536.0	ENSP00000334414	113755at40674
ENSG00000176542	USF3	205717.0	ENSP00000320794	6503at40674
ENSG00000121579	NAA50	80218.0	ENSP00000417837	182499at40674
ENSG00000117475	BLZF1	8548.0	ENSP00000327541	124586at40674
ENSG00000117477	CCDC181	57821.0	ENSP00000356779	129559at40674
ENSG00000198734	F5	2153.0	ENSP00000356771	7967at40674
ENSG00000067596	DHX8	1659.0	ENSP00000466900	18373at40674
ENSG00000099260	PALMD	54873.0	ENSP00000263174	116335at40674
ENSG00000214842	RAD51AP2	729475.0	ENSP00000382030	37981at40674
ENSG00000203685	STUM	375057.0	ENSP00000355752	212260at40674
ENSG00000160703	NLRX1	79671.0	ENSP00000292199	34533at40674
ENSG00000185038	MROH2A	339766.0	ENSP00000374408	21992at40674
ENSG00000198218	QRICH1	54870.0	ENSP00000350094	61345at40674
ENSG00000162972	MAIP1	79568.0	ENSP00000295079	174688at40674
ENSG00000175832	ETV4	2118.0	ENSP00000321835	79087at40674
ENSG00000139718	SETD1B	23067.0	ENSP00000442924	16440at40674
ENSG00000158104	HPD	3242.0	ENSP00000441677	106857at40674
ENSG00000005102	MEOX1	4222.0	ENSP00000321684	165013at40674
ENSG00000066422	ZBTB11	27107.0	ENSP00000326200	22884at40674
ENSG00000009307	CSDE1	7812.0	ENSP00000481762	31613at40674
ENSG00000110801	PSMD9	5715.0	ENSP00000261817	180886at40674
ENSG00000110436	SLC1A2	6506.0	ENSP00000379102	87844at40674
ENSG00000233276	GPX1	2876.0	ENSP00000407375	179355at40674
ENSG00000158023	CFAP251	144406.0	ENSP00000288912	36914at40674
ENSG00000110987	BCL7A	605.0	ENSP00000261822	199419at40674
ENSG00000175727	MLXIP	22877.0	ENSP00000312834	53891at40674
ENSG00000073969	NSF	4905.0	ENSP00000516370	44301at40674
ENSG00000139726	DENR	8562.0	ENSP00000280557	189987at40674
ENSG00000033030	ZCCHC8	55596.0	ENSP00000488055	74861at40674
ENSG00000111271	ACAD10	80724.0	ENSP00000325137	20384at40674
ENSG00000128655	PDE11A	50940.0	ENSP00000286063	27939at40674
ENSG00000171634	BPTF	2186.0	ENSP00000496182	3953at40674
ENSG00000089022	MAPKAPK5	8550.0	ENSP00000449381	82722at40674
ENSG00000149090	PAMR1	25891.0	ENSP00000483703	40282at40674
ENSG00000132589	FLOT2	2319.0	ENSP00000378366	105068at40674
ENSG00000189079	ARID2	196528.0	ENSP00000335044	8969at40674
ENSG00000124357	NAGK	55577.0	ENSP00000244204	117205at40674
ENSG00000110514	MADD	8567.0	ENSP00000310933	9877at40674
ENSG00000161921	CXCL16	58191.0	ENSP00000293778	200903at40674
ENSG00000133687	TMTC1	83857.0	ENSP00000448112	30047at40674
ENSG00000136699	SMPD4	55627.0	ENSP00000506463	40927at40674
ENSG00000275832	ARHGAP23	57636.0	ENSP00000516484	14673at40674
ENSG00000169683	LRRC45	201255.0	ENSP00000306760	75070at40674
ENSG00000156097	GPR61	83873.0	ENSP00000385422	112630at40674
ENSG00000172046	USP19	10869.0	ENSP00000303503	16098at40674
ENSG00000162413	KLHL21	9903.0	ENSP00000366886	58435at40674
ENSG00000116273	PHF13	148479.0	ENSP00000366876	162113at40674
ENSG00000111696	NT5DC3	51559.0	ENSP00000376615	80471at40674
ENSG00000117153	KLHL12	59349.0	ENSP00000356230	62528at40674
ENSG00000162882	HAAO	23498.0	ENSP00000294973	158385at40674
ENSG00000159346	ADIPOR1	51094.0	ENSP00000341785	130862at40674
ENSG00000139160	ETFBKMT	254013.0	ENSP00000350353	151002at40674
ENSG00000151743	AMN1	196394.0	ENSP00000440967	168857at40674
ENSG00000159348	CYB5R1	51706.0	ENSP00000356218	143743at40674
ENSG00000122180	MYOG	4656.0	ENSP00000241651	184223at40674
ENSG00000184047	DIABLO	56616.0	ENSP00000442360	181575at40674
ENSG00000133048	CHI3L1	1116.0	ENSP00000255409	117588at40674
ENSG00000014257	ACP3	55.0	ENSP00000337471	123702at40674
ENSG00000155066	PROM2	150696.0	ENSP00000318270	52119at40674
ENSG00000144802	NFKBIZ	64332.0	ENSP00000325663	71099at40674
ENSG00000013588	GPRC5A	9052.0	ENSP00000014914	161122at40674
ENSG00000151135	TMEM263	90488.0	ENSP00000280756	208309at40674
ENSG00000120832	MTERF2	80298.0	ENSP00000240050	142206at40674
ENSG00000115207	GTF3C2	2976.0	ENSP00000264720	42796at40674
ENSG00000173801	JUP	3728.0	ENSP00000311113	45368at40674
ENSG00000143882	ATP6V1C2	245973.0	ENSP00000272238	109620at40674
ENSG00000053372	MRTO4	51154.0	ENSP00000364320	168163at40674
ENSG00000143870	PDIA6	10130.0	ENSP00000385385	111143at40674
ENSG00000040487	SLC66A1	54896.0	ENSP00000364295	151329at40674
ENSG00000188338	SLC38A3	10991.0	ENSP00000481301	100870at40674
ENSG00000183155	RABIF	5877.0	ENSP00000356231	197319at40674
ENSG00000115761	NOL10	79954.0	ENSP00000371101	64661at40674
ENSG00000144815	NXPE3	91775.0	ENSP00000273347	64101at40674
ENSG00000143379	SETDB1	9869.0	ENSP00000271640	16571at40674
ENSG00000141527	CARD14	79092.0	ENSP00000344549	32664at40674
ENSG00000135968	GCC2	9648.0	ENSP00000307939	16496at40674
ENSG00000007923	DNAJC11	55735.0	ENSP00000366800	77007at40674
ENSG00000174840	PDE12	201626.0	ENSP00000309142	73397at40674
ENSG00000116731	PRDM2	7799.0	ENSP00000235372	23151at40674
ENSG00000108733	PEX12	5193.0	ENSP00000225873	129099at40674
ENSG00000154240	CEP112	201134.0	ENSP00000376522	34757at40674
ENSG00000091583	APOH	350.0	ENSP00000205948	131559at40674
ENSG00000108924	HLF	3131.0	ENSP00000226067	169842at40674
ENSG00000144401	METTL21A	151194.0	ENSP00000385481	179038at40674
ENSG00000035862	TIMP2	7077.0	ENSP00000262768	178067at40674
ENSG00000075914	EXOSC7	23016.0	ENSP00000265564	138766at40674
ENSG00000163249	CCNYL1	151195.0	ENSP00000376045	143321at40674
ENSG00000136449	MYCBPAP	84073.0	ENSP00000323184	66016at40674
ENSG00000163815	CLEC3B	7123.0	ENSP00000296130	192240at40674
ENSG00000132470	ITGB4	3691.0	ENSP00000405536	7531at40674
ENSG00000119862	LGALSL	29094.0	ENSP00000238875	184719at40674
ENSG00000179833	SERTAD2	9792.0	ENSP00000326933	180030at40674
ENSG00000127463	EMC1	23065.0	ENSP00000420608	25015at40674
ENSG00000152578	GRIA4	2893.0	ENSP00000432180	26280at40674
ENSG00000152133	GPATCH11	253635.0	ENSP00000501347	181412at40674
ENSG00000117543	DPH5	51611.0	ENSP00000339630	150945at40674
ENSG00000164008	C1orf50	79078.0	ENSP00000361603	193014at40674
ENSG00000115457	IGFBP2	3485.0	ENSP00000233809	142010at40674
ENSG00000180423	HARBI1	283254.0	ENSP00000317743	120978at40674
ENSG00000162367	TAL1	6886.0	ENSP00000294339	164044at40674
ENSG00000175224	ATG13	9776.0	ENSP00000432412	74802at40674
ENSG00000116406	EDEM3	80267.0	ENSP00000356482	34074at40674
ENSG00000144460	NYAP2	57624.0	ENSP00000272907	77720at40674
ENSG00000176390	CRLF3	51379.0	ENSP00000318804	97017at40674
ENSG00000119844	AFTPH	54812.0	ENSP00000387071	34620at40674
ENSG00000163812	ZDHHC3	51304.0	ENSP00000296127	148694at40674
ENSG00000178562	CD28	940.0	ENSP00000324890	187032at40674
ENSG00000172171	TEFM	79736.0	ENSP00000462963	121214at40674
ENSG00000116698	SMG7	9887.0	ENSP00000510175	25855at40674
ENSG00000196712	NF1	4763.0	ENSP00000351015	1579at40674
ENSG00000064012	CASP8	841.0	ENSP00000396869	114905at40674
ENSG00000182504	CEP97	79598.0	ENSP00000342510	39834at40674
ENSG00000175213	ZNF408	79797.0	ENSP00000309606	58107at40674
ENSG00000180210	F2	2147.0	ENSP00000308541	66987at40674
ENSG00000175216	CKAP5	9793.0	ENSP00000432768	4879at40674
ENSG00000162641	AKNAD1	254268.0	ENSP00000359018	80660at40674
ENSG00000247626	MARS2	92935.0	ENSP00000282276	57837at40674
ENSG00000152430	BOLL	66037.0	ENSP00000376116	163640at40674
ENSG00000178927	CYBC1	79415.0	ENSP00000307765	186965at40674
ENSG00000138483	CCDC54	84692.0	ENSP00000261058	143049at40674
ENSG00000134569	LRP4	4038.0	ENSP00000367888	4610at40674
ENSG00000121940	CLCC1	23155.0	ENSP00000502109	91562at40674
ENSG00000114439	BBX	56987.0	ENSP00000319974	32402at40674
ENSG00000121966	CXCR4	7852.0	ENSP00000512429	144618at40674
ENSG00000064300	NGFR	4804.0	ENSP00000172229	119142at40674
ENSG00000073921	PICALM	8301.0	ENSP00000436958	51629at40674
ENSG00000005884	ITGA3	3675.0	ENSP00000007722	31991at40674
ENSG00000154957	ZNF18	7566.0	ENSP00000315664	72126at40674
ENSG00000197429	IPP	3652.0	ENSP00000379739	61186at40674
ENSG00000074266	EED	8726.0	ENSP00000516737	91741at40674
ENSG00000167723	TRPV3	162514.0	ENSP00000461518	44136at40674
ENSG00000163157	TMOD4	29765.0	ENSP00000295314	144881at40674
ENSG00000150687	PRSS23	11098.0	ENSP00000280258	101783at40674
ENSG00000084070	SMAP2	64744.0	ENSP00000479285	130503at40674
ENSG00000174804	FZD4	8322.0	ENSP00000434034	69745at40674
ENSG00000135378	PRRG4	79056.0	ENSP00000257836	184863at40674
ENSG00000060749	QSER1	79832.0	ENSP00000496900	16871at40674
ENSG00000127483	HP1BP3	50809.0	ENSP00000312625	112950at40674
ENSG00000068097	HEATR6	63897.0	ENSP00000184956	26150at40674
ENSG00000121690	DEPDC7	91614.0	ENSP00000308971	91246at40674
ENSG00000167770	OTUB1	55611.0	ENSP00000402551	153384at40674
ENSG00000115392	FANCL	55120.0	ENSP00000233741	114293at40674
ENSG00000133056	PIK3C2B	5287.0	ENSP00000356155	7149at40674
ENSG00000167434	CA4	762.0	ENSP00000300900	152235at40674
ENSG00000170832	USP32	84669.0	ENSP00000300896	6732at40674
ENSG00000163159	VPS72	6944.0	ENSP00000357887	127098at40674
ENSG00000143434	SEMA6C	10500.0	ENSP00000344148	48956at40674
ENSG00000144674	GOLGA4	2803.0	ENSP00000354486	20157at40674
ENSG00000116455	WDR77	79084.0	ENSP00000235090	127388at40674
ENSG00000163599	CTLA4	1493.0	ENSP00000497102	175403at40674
ENSG00000116459	ATP5PB	515.0	ENSP00000358737	181954at40674
ENSG00000115325	DOK1	1796.0	ENSP00000233668	152110at40674
ENSG00000170264	FAM161A	84140.0	ENSP00000385158	126330at40674
ENSG00000127129	EDN2	1907.0	ENSP00000361668	203219at40674
ENSG00000143153	ATP1B1	481.0	ENSP00000356789	140477at40674
ENSG00000183291	SELENOF	9403.0	ENSP00000328729	198104at40674
ENSG00000030582	GRN	2896.0	ENSP00000053867	77186at40674
ENSG00000110104	CCDC86	79080.0	ENSP00000227520	202469at40674
ENSG00000153936	HS2ST1	9653.0	ENSP00000359581	118761at40674
ENSG00000183134	PTGDR2	11251.0	ENSP00000332812	128150at40674
ENSG00000136697	IL1F10	84639.0	ENSP00000341794	190909at40674
ENSG00000173715	C11orf80	79703.0	ENSP00000494645	147471at40674
ENSG00000136689	IL1RN	3557.0	ENSP00000387173	197544at40674
ENSG00000134709	HOOK1	51361.0	ENSP00000360252	59636at40674
ENSG00000186566	GPATCH8	23131.0	ENSP00000467556	51882at40674
ENSG00000144354	CDCA7	83879.0	ENSP00000512263	121050at40674
ENSG00000173585	CCR9	10803.0	ENSP00000379292	125292at40674
ENSG00000173578	XCR1	2829.0	ENSP00000310405	143383at40674
ENSG00000182985	CADM1	23705.0	ENSP00000329797	111153at40674
ENSG00000211456	SACM1L	22908.0	ENSP00000373713	77316at40674
ENSG00000177674	AGTRAP	57085.0	ENSP00000365816	200136at40674
ENSG00000136695	IL36RN	26525.0	ENSP00000259212	190572at40674
ENSG00000144369	FAM171B	165215.0	ENSP00000304108	42374at40674
ENSG00000177000	MTHFR	4524.0	ENSP00000365767	55577at40674
ENSG00000160593	JAML	120425.0	ENSP00000292067	161337at40674
ENSG00000114573	ATP6V1A	523.0	ENSP00000273398	55919at40674
ENSG00000041988	THAP3	90326.0	ENSP00000054650	187179at40674
ENSG00000149823	VPS51	738.0	ENSP00000279281	52702at40674
ENSG00000196420	S100A5	6276.0	ENSP00000357706	210921at40674
ENSG00000174576	NPAS4	266743.0	ENSP00000311196	39734at40674
ENSG00000136504	KAT7	11143.0	ENSP00000259021	60991at40674
ENSG00000114993	RTKN	6242.0	ENSP00000272430	102965at40674
ENSG00000066136	NFYC	4802.0	ENSP00000408867	107693at40674
ENSG00000115267	IFIH1	64135.0	ENSP00000497271	27030at40674
ENSG00000118058	KMT2A	4297.0	ENSP00000374157	1386at40674
ENSG00000188282	RUFY4	285180.0	ENSP00000345900	108113at40674
ENSG00000128683	GAD1	2571.0	ENSP00000350928	59213at40674
ENSG00000108830	RND2	8153.0	ENSP00000466680	173923at40674
ENSG00000125686	MED1	5469.0	ENSP00000300651	17321at40674
ENSG00000134668	SPOCD1	90853.0	ENSP00000257100	59549at40674
ENSG00000186642	PDE2A	5138.0	ENSP00000411657	34532at40674
ENSG00000115806	GORASP2	26003.0	ENSP00000234160	133586at40674
ENSG00000144647	POMGNT2	84892.0	ENSP00000344125	91279at40674
ENSG00000214447	FAM187A	100528020.0	ENSP00000329499	118838at40674
ENSG00000142961	MOB3C	148932.0	ENSP00000271139	162163at40674
ENSG00000204334	ERICH2	285141.0	ENSP00000387298	138730at40674
ENSG00000062716	VMP1	81671.0	ENSP00000262291	118664at40674
ENSG00000153201	RANBP2	5903.0	ENSP00000283195	1699at40674
ENSG00000108423	TUBD1	51174.0	ENSP00000320797	86571at40674
ENSG00000153767	GTF2E1	2960.0	ENSP00000283875	115023at40674
ENSG00000189050	RNFT1	51136.0	ENSP00000304670	109114at40674
ENSG00000136603	SKIL	6498.0	ENSP00000406520	59141at40674
ENSG00000115866	DARS1	1615.0	ENSP00000264161	78283at40674
ENSG00000013297	CLDN11	5010.0	ENSP00000064724	190174at40674
