ensembl	gene_name	entrez	protein	busco
ENSG00000152404	CWF19L2	143884.0	ENSP00000282251	140683at7742
ENSG00000130749	ZC3H4	23211.0	ENSP00000253048	126705at7742
ENSG00000160124	MIX23	131076.0	ENSP00000291458	402896at7742
ENSG00000091483	FH	2271.0	ENSP00000355518	174858at7742
ENSG00000117009	KMO	8564.0	ENSP00000355516	172079at7742
ENSG00000206113	CFAP99	402160.0	ENSP00000488922	240075at7742
ENSG00000106012	IQCE	23288.0	ENSP00000485601	347249at7742
ENSG00000135473	PAN2	9924.0	ENSP00000481859	28708at7742
ENSG00000136444	RSAD1	55316.0	ENSP00000258955	256510at7742
ENSG00000155034	FBXL18	80028.0	ENSP00000415064	173398at7742
ENSG00000086232	EIF2AK1	27102.0	ENSP00000199389	128396at7742
ENSG00000174371	EXO1	9156.0	ENSP00000355506	130161at7742
ENSG00000152760	DYNLT5	200132.0	ENSP00000282670	423159at7742
ENSG00000144559	TAMM41	132001.0	ENSP00000398596	280430at7742
ENSG00000152049	KCNE4	23704.0	ENSP00000281830	406396at7742
ENSG00000163689	CFAP20DC	200844.0	ENSP00000417122	143004at7742
ENSG00000120708	TGFBI	7045.0	ENSP00000416330	103422at7742
ENSG00000132436	FIGNL1	63979.0	ENSP00000349356	125236at7742
ENSG00000160392	C19orf47	126526.0	ENSP00000508349	291768at7742
ENSG00000163673	DCLK3	85443.0	ENSP00000489900	251511at7742
ENSG00000090013	BLVRB	645.0	ENSP00000263368	382145at7742
ENSG00000134480	CCNH	902.0	ENSP00000494460	291589at7742
ENSG00000212916	MAP10	54627.0	ENSP00000403208	176414at7742
ENSG00000119820	YIPF4	84272.0	ENSP00000238831	372023at7742
ENSG00000018699	TTC27	55622.0	ENSP00000313953	102135at7742
ENSG00000254685	FPGT	8790.0	ENSP00000359935	239783at7742
ENSG00000139180	NDUFA9	4704.0	ENSP00000266544	241002at7742
ENSG00000263513	FAM72C	728833.0	ENSP00000463032	418134at7742
ENSG00000030066	NUP160	23279.0	ENSP00000511549	27385at7742
ENSG00000111732	AICDA	57379.0	ENSP00000445691	369463at7742
ENSG00000143486	EIF2D	1939.0	ENSP00000356081	164982at7742
ENSG00000114473	IQCG	84223.0	ENSP00000407736	332304at7742
ENSG00000157212	PAXIP1	22976.0	ENSP00000384048	82704at7742
ENSG00000185621	LMLN	89782.0	ENSP00000328829	97786at7742
ENSG00000009335	UBE3C	9690.0	ENSP00000309198	42538at7742
ENSG00000129317	PUS7L	83448.0	ENSP00000343081	116710at7742
ENSG00000120334	CENPL	91687.0	ENSP00000348527	269168at7742
ENSG00000166508	MCM7	4176.0	ENSP00000518500	111509at7742
ENSG00000198001	IRAK4	51135.0	ENSP00000479889	214100at7742
ENSG00000115590	IL1R2	7850.0	ENSP00000330959	376554at7742
ENSG00000163975	MELTF	4241.0	ENSP00000296350	85369at7742
ENSG00000158636	EMSY	56946.0	ENSP00000511840	68853at7742
ENSG00000105976	MET	4233.0	ENSP00000317272	22496at7742
ENSG00000138442	WDR12	55759.0	ENSP00000261015	190989at7742
ENSG00000135838	NPL	80896.0	ENSP00000356524	366847at7742
ENSG00000122512	PMS2	5395.0	ENSP00000265849	64359at7742
ENSG00000180198	RCC1	1104.0	ENSP00000381931	243571at7742
ENSG00000055044	NOP58	51602.0	ENSP00000264279	203960at7742
ENSG00000092850	TEKT2	27285.0	ENSP00000207457	232734at7742
ENSG00000116863	ADPRS	54936.0	ENSP00000362273	319229at7742
ENSG00000198522	GPN1	11321.0	ENSP00000384255	281807at7742
ENSG00000119760	SUPT7L	9913.0	ENSP00000336750	212065at7742
ENSG00000143553	SNAPIN	23557.0	ENSP00000357674	425988at7742
ENSG00000196182	STK40	83931.0	ENSP00000352245	192234at7742
ENSG00000181817	LSM10	84967.0	ENSP00000319341	414818at7742
ENSG00000132305	IMMT	10989.0	ENSP00000254636	128400at7742
ENSG00000116898	MRPS15	64960.0	ENSP00000362208	372764at7742
ENSG00000110921	MVK	4598.0	ENSP00000438153	286089at7742
ENSG00000162129	CLPB	81570.0	ENSP00000294053	108553at7742
ENSG00000111602	TIMELESS	8914.0	ENSP00000450607	55030at7742
ENSG00000274386	TMEM269	100129924.0	ENSP00000490213	389786at7742
ENSG00000004487	KDM1A	23028.0	ENSP00000509892	83910at7742
ENSG00000131374	TBC1D5	9779.0	ENSP00000253692	114303at7742
ENSG00000162300	ZFPL1	7542.0	ENSP00000294258	325447at7742
ENSG00000163435	ELF3	1999.0	ENSP00000352673	263794at7742
ENSG00000196290	NIF3L1	60491.0	ENSP00000498853	234804at7742
ENSG00000174276	ZNHIT2	741.0	ENSP00000308548	189431at7742
ENSG00000119004	CYP20A1	57404.0	ENSP00000407860	172631at7742
ENSG00000162298	SYVN1	84447.0	ENSP00000366395	235274at7742
ENSG00000187778	MCRS1	10445.0	ENSP00000345358	200035at7742
ENSG00000064933	PMS1	5378.0	ENSP00000406490	95927at7742
ENSG00000168334	XIRP1	165904.0	ENSP00000379550	19351at7742
ENSG00000160688	FLAD1	80308.0	ENSP00000292180	191426at7742
ENSG00000154814	OXNAD1	92106.0	ENSP00000487136	270868at7742
ENSG00000111203	ITFG2	55846.0	ENSP00000228799	236145at7742
ENSG00000166311	SMPD1	6609.0	ENSP00000340409	118460at7742
ENSG00000111206	FOXM1	2305.0	ENSP00000352901	300767at7742
ENSG00000163913	IFT122	55764.0	ENSP00000509012	38426at7742
ENSG00000110696	C11orf58	10944.0	ENSP00000228136	410806at7742
ENSG00000168032	ENTPD3	956.0	ENSP00000301825	159802at7742
ENSG00000149262	INTS4	92105.0	ENSP00000511686	46740at7742
ENSG00000135624	CCT7	10574.0	ENSP00000258091	161315at7742
ENSG00000076650	GPATCH1	55094.0	ENSP00000170564	82217at7742
ENSG00000198597	ZNF536	9745.0	ENSP00000516226	24468at7742
ENSG00000111325	OGFOD2	79676.0	ENSP00000380544	279092at7742
ENSG00000086827	ZW10	9183.0	ENSP00000200135	116065at7742
ENSG00000177084	POLE	5426.0	ENSP00000322570	6108at7742
ENSG00000150316	CWC15	51503.0	ENSP00000475615	414653at7742
ENSG00000175104	TRAF6	7189.0	ENSP00000433623	142214at7742
ENSG00000166349	RAG1	5896.0	ENSP00000513411	42971at7742
ENSG00000175097	RAG2	5897.0	ENSP00000308620	230223at7742
ENSG00000117533	VAMP4	8674.0	ENSP00000236192	434390at7742
ENSG00000181830	SLC35C1	55343.0	ENSP00000412408	246297at7742
ENSG00000285816			ENSP00000498025	183927at7742
ENSG00000060642	PIGV	55650.0	ENSP00000406080	285264at7742
ENSG00000174243	DDX23	9416.0	ENSP00000310723	126329at7742
ENSG00000142751	GPN2	54707.0	ENSP00000363250	317401at7742
ENSG00000198746	GPATCH3	63906.0	ENSP00000354645	199120at7742
ENSG00000126749	EMG1	10436.0	ENSP00000470560	291383at7742
ENSG00000141279	NPEPPS	9520.0	ENSP00000433287	57824at7742
ENSG00000158062	UBXN11	91544.0	ENSP00000363339	192331at7742
ENSG00000058804	NDC1	55706.0	ENSP00000360483	130130at7742
ENSG00000163607	GTPBP8	29083.0	ENSP00000373176	317722at7742
ENSG00000196323	ZBTB44	29068.0	ENSP00000436187	130062at7742
ENSG00000163608	NEPRO	25871.0	ENSP00000320251	174607at7742
ENSG00000129197	RPAIN	84268.0	ENSP00000370605	388097at7742
ENSG00000020922	MRE11	4361.0	ENSP00000325863	140310at7742
ENSG00000158055	GRHL3	57822.0	ENSP00000510783	130415at7742
ENSG00000163617	CCDC191	57577.0	ENSP00000295878	135349at7742
ENSG00000108561	C1QBP	708.0	ENSP00000225698	376384at7742
ENSG00000005100	DHX33	56919.0	ENSP00000225296	139572at7742
ENSG00000010165	METTL13	51603.0	ENSP00000354920	99281at7742
ENSG00000151576	QTRT2	79691.0	ENSP00000420682	196963at7742
ENSG00000168876	ANKRD49	54851.0	ENSP00000440396	360791at7742
ENSG00000167842	MIS12	79003.0	ENSP00000461252	384470at7742
ENSG00000137760	ALKBH8	91801.0	ENSP00000415885	122793at7742
ENSG00000108559	NUP88	4927.0	ENSP00000515034	178259at7742
ENSG00000170893	TRH	7200.0	ENSP00000426522	351419at7742
ENSG00000144935	TRPC1	7220.0	ENSP00000513620	76947at7742
ENSG00000135845	PIGC	5279.0	ENSP00000356701	331411at7742
ENSG00000203666	EFCAB2	84288.0	ENSP00000355480	386595at7742
ENSG00000108406	DHX40	79665.0	ENSP00000251241	117231at7742
ENSG00000141378	PTRH2	51651.0	ENSP00000376758	328949at7742
ENSG00000111554	MDM1	56890.0	ENSP00000507100	137296at7742
ENSG00000178882	RFLNA	100533183.0	ENSP00000374377	408552at7742
ENSG00000167941	SOST	50964.0	ENSP00000301691	393595at7742
ENSG00000072756	TRNT1	51095.0	ENSP00000513700	209931at7742
ENSG00000087884	AAMDC	28971.0	ENSP00000431808	403505at7742
ENSG00000131381	RBSN	64145.0	ENSP00000253699	117494at7742
ENSG00000163728	TTC14	151613.0	ENSP00000296015	132847at7742
ENSG00000110057	UNC93B1	81622.0	ENSP00000227471	150456at7742
ENSG00000185104	FAF1	11124.0	ENSP00000379457	128421at7742
ENSG00000120647	CCDC77	84318.0	ENSP00000440554	315274at7742
ENSG00000117523	PRRC2C	23215.0	ENSP00000495867	10485at7742
ENSG00000017427	IGF1	3479.0	ENSP00000337612	381258at7742
ENSG00000138231	DBR1	51163.0	ENSP00000260803	161167at7742
ENSG00000114098	ARMC8	25852.0	ENSP00000441592	102917at7742
ENSG00000181027	FKRP	79147.0	ENSP00000375776	159866at7742
ENSG00000119777	TMEM214	54867.0	ENSP00000319469	127929at7742
ENSG00000181523	SGSH	6448.0	ENSP00000314606	177602at7742
ENSG00000084693	AGBL5	60509.0	ENSP00000433830	53273at7742
ENSG00000187961	KLHL17	339451.0	ENSP00000343930	127445at7742
ENSG00000013573	DDX11	1663.0	ENSP00000228264	63142at7742
ENSG00000138073	PREB	10113.0	ENSP00000260643	266219at7742
ENSG00000163818	LZTFL1	54585.0	ENSP00000296135	318895at7742
ENSG00000115204	MPV17	4358.0	ENSP00000233545	386982at7742
ENSG00000166439	RNF169	254225.0	ENSP00000299563	358181at7742
ENSG00000182359	KBTBD3	143879.0	ENSP00000432163	106667at7742
ENSG00000149313	AASDHPPT	60496.0	ENSP00000278618	304775at7742
ENSG00000089163	SIRT4	23409.0	ENSP00000202967	323574at7742
ENSG00000198056	PRIM1	5557.0	ENSP00000516451	229787at7742
ENSG00000120458	MSANTD2	79684.0	ENSP00000364118	245932at7742
ENSG00000118046	STK11	6794.0	ENSP00000490268	211495at7742
ENSG00000179796	LRRC3B	116135.0	ENSP00000379880	332423at7742
ENSG00000176040	TMPRSS7	344805.0	ENSP00000398236	64333at7742
ENSG00000177981	ASB8	140461.0	ENSP00000320893	285297at7742
ENSG00000154133	ROBO4	54538.0	ENSP00000304945	102786at7742
ENSG00000149548	CCDC15	80071.0	ENSP00000435403	177227at7742
ENSG00000122435	TRMT13	54482.0	ENSP00000359160	239308at7742
ENSG00000166181	API5	8539.0	ENSP00000399341	182742at7742
ENSG00000052841	TTC17	55761.0	ENSP00000515494	39313at7742
ENSG00000163848	ZNF148	7707.0	ENSP00000353863	102691at7742
ENSG00000153086	ACMSD	130013.0	ENSP00000348459	234228at7742
ENSG00000176102	CSTF3	1479.0	ENSP00000315791	96554at7742
ENSG00000160117	ANKLE1	126549.0	ENSP00000377971	186292at7742
ENSG00000173950	XXYLT1	152002.0	ENSP00000309640	328147at7742
ENSG00000115839	RAB3GAP1	22930.0	ENSP00000509030	51094at7742
ENSG00000130299	GTPBP3	84705.0	ENSP00000354598	264645at7742
ENSG00000139620	KANSL2	54934.0	ENSP00000415436	251667at7742
ENSG00000135372	NAT10	55226.0	ENSP00000433011	53792at7742
ENSG00000198700	IPO9	55705.0	ENSP00000354742	64048at7742
ENSG00000214941	ZSWIM7	125150.0	ENSP00000382218	405886at7742
ENSG00000163466	ARPC2	10109.0	ENSP00000327137	306544at7742
ENSG00000198892	SHISA4	149345.0	ENSP00000355064	408438at7742
ENSG00000011295	TTC19	54902.0	ENSP00000261647	325908at7742
ENSG00000127837	AAMP	14.0	ENSP00000248450	225169at7742
ENSG00000125740	FOSB	2354.0	ENSP00000245919	330367at7742
ENSG00000132259	CNGA4	1262.0	ENSP00000369268	204865at7742
ENSG00000012061	ERCC1	2067.0	ENSP00000300853	369870at7742
ENSG00000120656	TAF12	6883.0	ENSP00000509910	406306at7742
ENSG00000115459	ELMOD3	84173.0	ENSP00000386248	316762at7742
ENSG00000197780	TAF13	6884.0	ENSP00000355051	417710at7742
ENSG00000186104	CYP2R1	120227.0	ENSP00000334592	157219at7742
ENSG00000109065	NAT9	26151.0	ENSP00000350467	339398at7742
ENSG00000114054	PCCB	5096.0	ENSP00000251654	172922at7742
ENSG00000067704	IARS2	55699.0	ENSP00000355889	39501at7742
ENSG00000118873	RAB3GAP2	25782.0	ENSP00000351832	23872at7742
ENSG00000109066	TMEM104	54868.0	ENSP00000334849	168866at7742
ENSG00000177728	TMEM94	9772.0	ENSP00000313885	50444at7742
ENSG00000151948	GLT1D1	144423.0	ENSP00000394692	309935at7742
ENSG00000169507	SLC38A11	151258.0	ENSP00000508649	318720at7742
ENSG00000111641	NOP2	4839.0	ENSP00000444437	235284at7742
ENSG00000131368	MRPS25	64432.0	ENSP00000511849	428108at7742
ENSG00000119737	GPR75	10936.0	ENSP00000378195	220484at7742
ENSG00000016864	GLT8D1	55830.0	ENSP00000266014	238417at7742
ENSG00000186666	BCDIN3D	144233.0	ENSP00000335201	316119at7742
ENSG00000068912	ERLEC1	27248.0	ENSP00000509814	184701at7742
ENSG00000182446	NPLOC4	55666.0	ENSP00000331487	108802at7742
ENSG00000114904	NEK4	6787.0	ENSP00000233027	106060at7742
ENSG00000197170	PSMD12	5718.0	ENSP00000348442	185249at7742
ENSG00000115486	GGCX	2677.0	ENSP00000233838	139083at7742
ENSG00000160588	MPZL3	196264.0	ENSP00000278949	409736at7742
ENSG00000087111	PIGS	94005.0	ENSP00000309430	146337at7742
ENSG00000167291	TBC1D16	125058.0	ENSP00000309794	107610at7742
ENSG00000176542	USF3	205717.0	ENSP00000320794	9579at7742
ENSG00000121579	NAA50	80218.0	ENSP00000240922	376151at7742
ENSG00000117475	BLZF1	8548.0	ENSP00000327541	249392at7742
ENSG00000117477	CCDC181	57821.0	ENSP00000356779	299207at7742
ENSG00000203685	STUM	375057.0	ENSP00000355752	432000at7742
ENSG00000160703	NLRX1	79671.0	ENSP00000387334	69398at7742
ENSG00000005102	MEOX1	4222.0	ENSP00000321684	323737at7742
ENSG00000066422	ZBTB11	27107.0	ENSP00000326200	47069at7742
ENSG00000009307	CSDE1	7812.0	ENSP00000342408	63488at7742
ENSG00000110801	PSMD9	5715.0	ENSP00000261817	361358at7742
ENSG00000158023	CFAP251	144406.0	ENSP00000288912	74297at7742
ENSG00000139726	DENR	8562.0	ENSP00000280557	399962at7742
ENSG00000033030	ZCCHC8	55596.0	ENSP00000488055	133877at7742
ENSG00000089022	MAPKAPK5	8550.0	ENSP00000449381	159524at7742
ENSG00000124357	NAGK	55577.0	ENSP00000477639	250326at7742
ENSG00000169683	LRRC45	201255.0	ENSP00000306760	225592at7742
ENSG00000116273	PHF13	148479.0	ENSP00000366876	308660at7742
ENSG00000111696	NT5DC3	51559.0	ENSP00000376615	174124at7742
ENSG00000117153	KLHL12	59349.0	ENSP00000356230	126473at7742
ENSG00000162882	HAAO	23498.0	ENSP00000294973	279816at7742
ENSG00000139160	ETFBKMT	254013.0	ENSP00000396123	336175at7742
ENSG00000163444	TMEM183A	92703.0	ENSP00000356211	268430at7742
ENSG00000127481	UBR4	23352.0	ENSP00000364403	476at7742
ENSG00000144802	NFKBIZ	64332.0	ENSP00000419800	277286at7742
ENSG00000115207	GTF3C2	2976.0	ENSP00000352536	126446at7742
ENSG00000183155	RABIF	5877.0	ENSP00000356231	400635at7742
ENSG00000115761	NOL10	79954.0	ENSP00000511944	135511at7742
ENSG00000174840	PDE12	201626.0	ENSP00000309142	140071at7742
ENSG00000108733	PEX12	5193.0	ENSP00000225873	267296at7742
ENSG00000154240	CEP112	201134.0	ENSP00000442784	65838at7742
ENSG00000075914	EXOSC7	23016.0	ENSP00000265564	299325at7742
ENSG00000136449	MYCBPAP	84073.0	ENSP00000323184	92481at7742
ENSG00000132470	ITGB4	3691.0	ENSP00000463651	10899at7742
ENSG00000127463	EMC1	23065.0	ENSP00000420608	81824at7742
ENSG00000152133	GPATCH11	253635.0	ENSP00000501347	351113at7742
ENSG00000117543	DPH5	51611.0	ENSP00000359127	322712at7742
ENSG00000164008	C1orf50	79078.0	ENSP00000361603	395237at7742
ENSG00000180423	HARBI1	283254.0	ENSP00000317743	248163at7742
ENSG00000175224	ATG13	9776.0	ENSP00000433756	187431at7742
ENSG00000176390	CRLF3	51379.0	ENSP00000318804	196649at7742
ENSG00000172171	TEFM	79736.0	ENSP00000462963	308357at7742
ENSG00000116698	SMG7	9887.0	ENSP00000356507	42483at7742
ENSG00000182504	CEP97	79598.0	ENSP00000515873	90853at7742
ENSG00000180210	F2	2147.0	ENSP00000308541	103093at7742
ENSG00000247626	MARS2	92935.0	ENSP00000282276	121830at7742
ENSG00000178927	CYBC1	79415.0	ENSP00000513955	381431at7742
ENSG00000114439	BBX	56987.0	ENSP00000408358	111254at7742
ENSG00000197429	IPP	3652.0	ENSP00000353024	133692at7742
ENSG00000074266	EED	8726.0	ENSP00000516737	203180at7742
ENSG00000150687	PRSS23	11098.0	ENSP00000280258	206784at7742
ENSG00000174804	FZD4	8322.0	ENSP00000434034	155795at7742
ENSG00000060749	QSER1	79832.0	ENSP00000496900	33525at7742
ENSG00000068097	HEATR6	63897.0	ENSP00000184956	33222at7742
ENSG00000115392	FANCL	55120.0	ENSP00000400969	287042at7742
ENSG00000144674	GOLGA4	2803.0	ENSP00000514744	15257at7742
ENSG00000116455	WDR77	79084.0	ENSP00000235090	328558at7742
ENSG00000116459	ATP5PB	515.0	ENSP00000358737	371710at7742
ENSG00000115484	CCT4	10575.0	ENSP00000377958	163878at7742
ENSG00000183291	SELENOF	9403.0	ENSP00000328729	396414at7742
ENSG00000177674	AGTRAP	57085.0	ENSP00000319713	404922at7742
ENSG00000012048	BRCA1	672.0	ENSP00000420412	179099at7742
ENSG00000177000	MTHFR	4524.0	ENSP00000365777	98637at7742
ENSG00000184384	MAML2	84441.0	ENSP00000434552	120857at7742
ENSG00000149823	VPS51	738.0	ENSP00000279281	85986at7742
ENSG00000066136	NFYC	4802.0	ENSP00000404427	365677at7742
ENSG00000125686	MED1	5469.0	ENSP00000300651	30479at7742
ENSG00000144647	POMGNT2	84892.0	ENSP00000509610	142902at7742
ENSG00000196083	IL1RAP	3556.0	ENSP00000072516	159169at7742
ENSG00000214447	FAM187A	100528020.0	ENSP00000329499	222821at7742
ENSG00000108423	TUBD1	51174.0	ENSP00000320797	234511at7742
ENSG00000163219	ARHGAP25	9938.0	ENSP00000386911	151349at7742
ENSG00000115866	DARS1	1615.0	ENSP00000264161	157863at7742
ENSG00000123472	ATPAF1	64756.0	ENSP00000459167	307415at7742
ENSG00000168273	UQCC5	440957.0	ENSP00000417806	438396at7742
ENSG00000198130	HIBCH	26275.0	ENSP00000352706	240294at7742
ENSG00000187231	SESTD1	91404.0	ENSP00000415332	98464at7742
ENSG00000121964	GTDC1	79712.0	ENSP00000376608	202675at7742
ENSG00000171953	ATPAF2	91647.0	ENSP00000417190	352195at7742
ENSG00000143106	PSMA5	5686.0	ENSP00000271308	328984at7742
ENSG00000114026	OGG1	4968.0	ENSP00000305584	322442at7742
ENSG00000114999	TTL	150465.0	ENSP00000233336	243851at7742
ENSG00000125630	POLR1B	84172.0	ENSP00000437914	40567at7742
ENSG00000072952	IRAG1	10335.0	ENSP00000401205	43051at7742
ENSG00000122068	FYTTD1	84248.0	ENSP00000393746	398584at7742
ENSG00000115211	EIF2B4	8890.0	ENSP00000233552	256348at7742
ENSG00000108666	C17orf75	64149.0	ENSP00000464275	268484at7742
ENSG00000137691	CFAP300	85016.0	ENSP00000414390	332775at7742
ENSG00000009790	TRAF3IP3	80342.0	ENSP00000355992	175841at7742
ENSG00000108439	PNPO	55163.0	ENSP00000399960	289723at7742
ENSG00000138050	THUMPD2	80745.0	ENSP00000423933	224267at7742
ENSG00000162757	C1orf74	148304.0	ENSP00000294811	329437at7742
ENSG00000289700			ENSP00000512426	169787at7742
ENSG00000108465	CDK5RAP3	80279.0	ENSP00000438886	253119at7742
ENSG00000117597	UTP25	27042.0	ENSP00000419005	106009at7742
ENSG00000066185	ZMYND12	84217.0	ENSP00000361646	234637at7742
ENSG00000134684	YARS1	8565.0	ENSP00000362576	164399at7742
ENSG00000163491	NEK10	152110.0	ENSP00000509472	60688at7742
ENSG00000163378	EOGT	285203.0	ENSP00000373206	190562at7742
ENSG00000006282	SPATA20	64847.0	ENSP00000348878	93269at7742
ENSG00000144747	TMF1	7110.0	ENSP00000381567	104081at7742
ENSG00000122218	COPA	1314.0	ENSP00000241704	26047at7742
ENSG00000171174	RBKS	64080.0	ENSP00000306817	305792at7742
ENSG00000108506	INTS2	57508.0	ENSP00000251334	42342at7742
ENSG00000163380	LMOD3	56203.0	ENSP00000414670	213511at7742
ENSG00000075426	FOSL2	2355.0	ENSP00000368939	357059at7742
ENSG00000171103	TRMT61B	55006.0	ENSP00000302801	187916at7742
ENSG00000163811	WDR43	23160.0	ENSP00000384302	118353at7742
ENSG00000173705	SUSD5	26032.0	ENSP00000308727	150068at7742
ENSG00000163785	RYK	6259.0	ENSP00000485095	142850at7742
ENSG00000076242	MLH1	4292.0	ENSP00000444286	124764at7742
ENSG00000185379	RAD51D	5892.0	ENSP00000338790	262221at7742
ENSG00000043514	TRIT1	54802.0	ENSP00000321810	244028at7742
ENSG00000149311	ATM	472.0	ENSP00000388058	5520at7742
ENSG00000007202	BLTP2	9703.0	ENSP00000436773	9683at7742
ENSG00000109016	DHRS7B	25979.0	ENSP00000378887	321199at7742
ENSG00000162643	DNAI3	126820.0	ENSP00000359628	56885at7742
ENSG00000097096	SYDE2	84144.0	ENSP00000340594	22554at7742
ENSG00000187736	NHEJ1	79840.0	ENSP00000513605	270938at7742
ENSG00000108591	DRG2	1819.0	ENSP00000379076	254847at7742
ENSG00000124383	MPHOSPH10	10199.0	ENSP00000511582	236607at7742
ENSG00000091542	ALKBH5	54890.0	ENSP00000382091	259058at7742
ENSG00000170876	TMEM43	79188.0	ENSP00000303992	303765at7742
ENSG00000144029	MRPS5	64969.0	ENSP00000272418	269700at7742
ENSG00000115128	SF3B6	51639.0	ENSP00000233468	413390at7742
ENSG00000163798	SLC4A1AP	22950.0	ENSP00000512327	169538at7742
ENSG00000136634	IL10	3586.0	ENSP00000412237	400845at7742
ENSG00000068885	IFT80	57560.0	ENSP00000312778	79542at7742
ENSG00000113810	SMC4	10051.0	ENSP00000417964	41189at7742
ENSG00000172936	MYD88	4615.0	ENSP00000401399	296707at7742
ENSG00000239305	RNF103	7844.0	ENSP00000237455	129053at7742
ENSG00000162927	PUS10	150962.0	ENSP00000326003	150306at7742
ENSG00000129195	PIMREG	54478.0	ENSP00000250056	376736at7742
ENSG00000162928	PEX13	5194.0	ENSP00000295030	280159at7742
ENSG00000198920	KIAA0753	9851.0	ENSP00000355250	253823at7742
ENSG00000135744	AGT	183.0	ENSP00000505063	166380at7742
ENSG00000129235	TXNDC17	84817.0	ENSP00000250101	427363at7742
ENSG00000119185	ITGB1BP1	9270.0	ENSP00000353850	404815at7742
ENSG00000160058	BSDC1	55108.0	ENSP00000412173	256457at7742
ENSG00000134330	IAH1	285148.0	ENSP00000417580	322958at7742
ENSG00000116213	WRAP73	49856.0	ENSP00000367573	214005at7742
ENSG00000135900	MRPL44	65080.0	ENSP00000258383	365662at7742
ENSG00000153563	CD8A	925.0	ENSP00000283635	411659at7742
ENSG00000116044	NFE2L2	4780.0	ENSP00000380253	197724at7742
ENSG00000118655	DCLRE1B	64858.0	ENSP00000498042	123742at7742
ENSG00000143669	LYST	1130.0	ENSP00000374443	2503at7742
ENSG00000162601	MYSM1	114803.0	ENSP00000499373	94920at7742
ENSG00000151779	NBAS	51594.0	ENSP00000281513	6701at7742
ENSG00000117133	RPF1	80135.0	ENSP00000359688	298587at7742
ENSG00000088035	ALG6	29929.0	ENSP00000263440	202160at7742
ENSG00000125459	MSTO1	55154.0	ENSP00000498188	200403at7742
ENSG00000143575	HAX1	10456.0	ENSP00000512979	338075at7742
ENSG00000143643	TTC13	79573.0	ENSP00000355622	89615at7742
ENSG00000173409	ARV1	64801.0	ENSP00000312458	345592at7742
ENSG00000176022	B3GALT6	126792.0	ENSP00000368496	336331at7742
ENSG00000117360	PRPF3	9129.0	ENSP00000315379	123291at7742
ENSG00000175756	AURKAIP1	54998.0	ENSP00000342676	391055at7742
ENSG00000144043	TEX261	113419.0	ENSP00000272438	394099at7742
ENSG00000163002	NUP35	129401.0	ENSP00000387305	290213at7742
ENSG00000136631	VPS45	11311.0	ENSP00000495148	139567at7742
